timestamp,elapsed_s,rss_mb,cpu_percent
1775253888.149,0.0,64.41,0.0
1775253889.149,1.001,64.41,0.0
1775253890.15,2.001,64.41,0.0
1775253891.15,3.001,65.16,2.0
1775253892.151,4.002,65.16,0.0
1775253893.151,5.003,65.16,0.0
1775253894.152,6.003,65.91,1.0
1775253895.152,7.004,65.91,0.0
1775253896.153,8.004,65.91,0.0
1775253897.153,9.005,66.66,1.0
1775253898.154,10.005,66.66,0.0
1775253899.155,11.006,67.53,2.0
1775253900.155,12.006,67.53,0.0
1775253901.156,13.007,67.53,0.0
1775253902.157,14.008,68.28,2.0
1775253903.157,15.009,68.28,0.0
1775253904.158,16.009,68.28,0.0
1775253905.158,17.009,69.03,1.0
1775253906.159,18.01,69.03,0.0
1775253907.159,19.01,69.03,0.0
1775253908.159,20.011,69.03,2.0
1775253909.16,21.011,69.03,0.0
1775253910.16,22.011,69.03,0.0
1775253911.161,23.012,69.03,2.0
1775253912.161,24.012,69.03,0.0
1775253913.162,25.013,69.03,0.0
1775253914.162,26.013,69.03,2.0
1775253915.162,27.014,69.03,0.0
1775253916.163,28.014,69.03,0.0
1775253917.163,29.015,69.03,1.0
1775253918.164,30.015,69.03,0.0
1775253919.164,31.016,69.03,0.0
1775253920.165,32.017,69.03,2.0
1775253921.166,33.017,69.03,0.0
1775253922.166,34.017,69.03,0.0
1775253923.167,35.018,69.03,1.0
1775253924.167,36.019,69.03,0.0
1775253925.168,37.019,69.03,0.0
1775253926.168,38.02,69.16,2.0
1775253927.169,39.02,69.16,0.0
1775253928.169,40.02,69.16,2.0
1775253929.17,41.021,69.16,0.0
1775253930.174,42.025,69.16,0.0
1775253931.174,43.025,69.91,1.0
1775253932.612,44.463,69.91,0.0
1775253933.612,45.463,69.91,0.0
1775253934.612,46.464,70.66,4.0
1775253935.613,47.464,70.66,0.0
1775253936.613,48.465,70.66,0.0
1775253937.614,49.465,71.41,1.0
1775253938.614,50.465,71.41,0.0
1775253939.614,51.466,71.41,0.0
1775253940.615,52.466,72.28,2.0
1775253941.615,53.466,72.28,0.0
1775253942.616,54.467,72.28,0.0
1775253943.622,55.473,72.28,2.0
1775253944.623,56.474,72.28,0.0
1775253945.623,57.474,72.28,0.0
1775253946.624,58.475,72.28,1.0
1775253947.624,59.475,72.28,0.0
1775253948.624,60.476,72.28,0.0
1775253949.625,61.476,72.28,2.0
1775253950.625,62.476,72.28,0.0
1775253951.625,63.477,72.28,0.0
