Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,19,0,3000,3098.2232142105386,2738.8734829999066,3949.6119860000363,1193.8947368421052,0.32275409436480307,0.0,3000,3100,3300,3300,3900,3900,3900,3900,3900,3900,3900
,Aggregated,19,0,3000,3098.2232142105386,2738.8734829999066,3949.6119860000363,1193.8947368421052,0.32275409436480307,0.0,3000,3100,3300,3300,3900,3900,3900,3900,3900,3900,3900
