Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,20,0,2900,2894.205721449993,2505.190753000022,3135.9826089999956,1190.75,0.3455054693324422,0.0,2900,2900,3000,3100,3100,3100,3100,3100,3100,3100,3100
,Aggregated,20,0,2900,2894.205721449993,2505.190753000022,3135.9826089999956,1190.75,0.3455054693324422,0.0,2900,2900,3000,3100,3100,3100,3100,3100,3100,3100,3100
