timestamp,elapsed_s,rss_mb,cpu_percent
1775248919.047,0.0,65.28,0.0
1775248920.048,1.001,65.28,0.0
1775248921.048,2.001,65.28,0.0
1775248922.049,3.002,65.28,0.0
1775248923.049,4.002,65.28,0.0
1775248924.05,5.003,65.28,0.0
1775248925.05,6.003,65.28,1.0
1775248926.051,7.003,65.28,0.0
1775248927.051,8.004,65.28,0.0
1775248928.052,9.004,65.28,0.0
1775248929.052,10.005,65.28,0.0
1775248930.053,11.005,65.28,0.0
1775248931.053,12.006,65.28,0.0
1775248932.053,13.006,65.28,0.0
1775248933.054,14.007,65.28,0.0
1775248934.054,15.007,65.28,0.0
1775248935.055,16.008,65.28,0.0
1775248936.055,17.008,65.28,0.0
1775248937.056,18.008,65.28,0.0
1775248938.058,19.011,65.28,0.0
1775248939.062,20.015,65.28,0.0
1775248940.063,21.016,65.28,1.0
1775248941.064,22.017,65.28,0.0
1775248942.065,23.018,65.28,0.0
1775248943.067,24.02,65.28,0.0
1775248944.067,25.02,65.28,0.0
1775248945.068,26.021,65.28,0.0
1775248946.069,27.021,65.28,0.0
1775248947.069,28.022,65.28,0.0
1775248948.07,29.023,65.28,0.0
1775248949.07,30.023,65.28,0.0
1775248950.071,31.023,65.28,0.0
1775248951.071,32.024,65.28,1.0
1775248952.071,33.024,65.28,0.0
1775248953.072,34.024,65.28,0.0
1775248954.072,35.025,65.28,0.0
1775248955.072,36.025,65.28,0.0
1775248956.072,37.025,65.28,0.0
1775248957.073,38.026,65.28,0.0
1775248958.073,39.026,65.28,0.0
1775248959.074,40.027,65.28,0.0
1775248960.074,41.027,65.28,0.0
1775248961.075,42.027,65.28,0.0
1775248962.075,43.028,65.28,0.0
1775248963.075,44.028,65.28,0.0
1775248964.075,45.028,65.28,0.0
1775248965.076,46.029,65.28,0.0
1775248966.076,47.029,65.28,1.0
1775248967.076,48.029,65.28,0.0
1775248968.077,49.03,65.28,0.0
1775248969.077,50.03,65.28,0.0
1775248970.078,51.031,65.28,0.0
1775248971.078,52.031,65.28,0.0
1775248972.078,53.031,65.28,0.0
1775248973.079,54.032,65.28,0.0
1775248974.08,55.032,65.28,0.0
1775248975.08,56.033,65.28,0.0
1775248976.08,57.033,65.28,0.0
1775248977.081,58.034,65.28,1.0
1775248978.081,59.034,65.28,0.0
1775248979.082,60.035,65.28,0.0
1775248980.082,61.035,65.28,0.0
1775248981.083,62.036,65.28,0.0
1775248982.083,63.036,65.28,0.0
