Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,20,0,29000,30465.79742940011,2938.67323700033,57997.90197500079,793.0,0.34462948097599094,0.0,32000,41000,46000,49000,55000,58000,58000,58000,58000,58000,58000
,Aggregated,20,0,29000,30465.79742940011,2938.67323700033,57997.90197500079,793.0,0.34462948097599094,0.0,32000,41000,46000,49000,55000,58000,58000,58000,58000,58000,58000
