Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,20,0,14000,13315.878597800009,2850.187354000127,16574.73763300004,1190.85,0.33990936812356926,0.0,14000,15000,15000,16000,16000,17000,17000,17000,17000,17000,17000
,Aggregated,20,0,14000,13315.878597800009,2850.187354000127,16574.73763300004,1190.85,0.33990936812356926,0.0,14000,15000,15000,16000,16000,17000,17000,17000,17000,17000,17000
