Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,18,0,3000,3202.015823722225,2568.865881000022,5437.09308299998,1202.388888888889,0.31229207631555417,0.0,3000,3100,3200,3700,4200,5400,5400,5400,5400,5400,5400
,Aggregated,18,0,3000,3202.015823722225,2568.865881000022,5437.09308299998,1202.388888888889,0.31229207631555417,0.0,3000,3100,3200,3700,4200,5400,5400,5400,5400,5400,5400
