Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,20,0,14000,13156.756918300007,2898.5293619999766,15792.819669999972,1190.25,0.3415205679269191,0.0,14000,14000,15000,15000,16000,16000,16000,16000,16000,16000,16000
,Aggregated,20,0,14000,13156.756918300007,2898.5293619999766,15792.819669999972,1190.25,0.3415205679269191,0.0,14000,14000,15000,15000,16000,16000,16000,16000,16000,16000,16000
