timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775310113.3300047,True,2631.171,0.0,54.319,2576.842,0.001
1775310113.4310346,True,2732.938,0.0,52.505,2680.421,0.002
1775310113.4748812,True,2779.035,0.016,51.887,2727.118,0.002
1775310113.5214372,True,2825.614,0.0,52.308,2773.295,0.001
1775310113.5233867,True,2828.185,0.001,50.798,2777.333,0.001
1775310113.57757,True,2881.448,0.0,53.787,2827.653,0.001
1775310113.587759,True,2889.441,0.0,52.776,2836.652,0.002
1775310113.6460295,True,2947.528,0.0,53.956,2893.56,0.002
1775310113.6593163,True,2963.191,0.0,52.592,2910.574,0.001
1775310113.7227283,True,3024.284,0.0,53.084,2970.741,0.002
1775310116.200712,True,2723.832,0.001,50.65,2673.166,0.001
1775310116.2174973,True,2784.441,0.001,50.343,2734.08,0.002
1775310116.2192059,True,2694.758,0.0,50.555,2644.184,0.001
1775310116.2322319,True,2642.295,0.001,52.255,2590.016,0.002
1775310116.247039,True,2721.945,0.0,50.936,2670.993,0.002
1775310116.3019164,True,2970.273,0.0,51.1,2919.155,0.001
1775310116.3238122,True,2599.473,0.001,52.129,2547.324,0.002
1775310116.4388146,True,2859.511,0.0,51.023,2808.467,0.001
1775310116.794798,True,3147.058,0.0,50.779,3096.26,0.002
1775310116.8567753,True,3195.722,0.001,50.843,3144.858,0.001
1775310118.954066,True,2751.333,0.0,50.5,2700.813,0.001
1775310118.9561534,True,2735.092,0.0,50.567,2684.51,0.001
1775310118.9568527,True,2653.244,0.001,51.207,2602.018,0.001
1775310118.9586365,True,2724.562,0.0,50.727,2673.816,0.001
1775310118.9819553,True,2733.187,0.001,52.085,2681.084,0.001
1775310119.0992274,True,2879.192,0.001,50.745,2828.423,0.002
1775310119.10355,True,2777.899,0.001,51.038,2726.841,0.001
1775310119.1572607,True,2716.821,0.0,50.62,2666.183,0.002
1775310119.6837628,True,2886.956,0.0,50.421,2836.513,0.001
1775310119.6846185,True,2825.772,0.0,51.605,2774.149,0.001
1775310121.5812693,True,2621.946,0.0,50.375,2571.56,0.001
1775310121.5864706,True,2485.181,0.0,51.256,2433.902,0.001
1775310121.587411,True,2630.094,0.0,50.303,2579.761,0.001
1775310121.6953917,True,2735.368,0.0,50.385,2684.967,0.001
1775310121.707948,True,2724.396,0.0,50.883,2673.493,0.002
1775310121.7977786,True,2692.456,0.0,50.571,2641.868,0.001
1775310121.972835,True,3014.484,0.0,50.596,2963.877,0.001
1775310122.399988,True,2713.843,0.0,50.824,2662.997,0.002
1775310122.4811344,True,3322.24,0.0,51.572,3270.648,0.001
1775310123.0147517,True,3328.256,0.0,51.342,3276.904,0.001
1775310124.1969829,True,2612.77,0.0,50.775,2561.966,0.002
1775310124.2125971,True,2623.184,0.0,50.873,2572.115,0.003
1775310124.2969937,True,2707.546,0.0,50.905,2656.628,0.002
1775310124.3109908,True,2613.82,0.0,50.887,2562.913,0.002
1775310124.3735173,True,2573.969,0.0,50.266,2523.682,0.002
1775310124.5721352,True,2862.531,0.0,50.562,2811.954,0.002
1775310124.5913987,True,2616.656,0.0,50.467,2566.167,0.002
1775310125.3061357,True,2904.33,0.0,50.222,2854.087,0.001
1775310125.5379312,True,3055.243,0.0,50.587,3004.636,0.001
1775310125.810592,True,2794.078,0.0,50.286,2743.775,0.001
1775310126.79652,True,2580.652,0.001,52.05,2528.571,0.001
1775310126.8229854,True,2622.876,0.001,51.27,2571.568,0.001
1775310127.0128968,True,2637.205,0.001,51.717,2585.464,0.001
1775310127.044421,True,2744.47,0.001,51.103,2693.342,0.001
1775310127.118189,True,2805.439,0.0,50.937,2754.472,0.001
1775310127.1997988,True,2625.856,0.001,50.816,2575.016,0.001
1775310127.404665,True,2811.24,0.001,51.886,2759.33,0.001
1775310127.811585,True,2503.705,0.0,50.783,2452.902,0.001
1775310128.0977237,True,2558.131,0.001,50.193,2507.919,0.001
1775310128.5883114,True,2776.177,0.0,50.346,2725.812,0.001
