timestamp,elapsed_s,rss_mb,cpu_percent
1775318266.991,0.0,310.16,0.0
1775318267.992,1.0,310.16,0.0
1775318268.992,2.001,310.16,0.0
1775318269.992,3.001,310.16,45.0
1775318270.993,4.002,310.16,1.0
1775318271.993,5.002,310.16,0.0
1775318272.994,6.002,310.16,34.0
1775318273.994,7.003,310.16,10.0
1775318274.994,8.003,310.16,0.0
1775318275.995,9.003,310.16,3.0
1775318276.995,10.004,310.16,45.0
1775318277.995,11.004,310.16,0.0
1775318278.996,12.004,310.16,0.0
1775318279.996,13.005,310.16,44.0
1775318280.997,14.005,310.16,0.0
1775318281.997,15.006,310.16,0.0
1775318282.997,16.006,310.16,29.0
1775318285.001,18.01,310.16,14.0
1775318286.002,19.01,310.16,0.0
1775318287.002,20.011,310.16,0.0
1775318288.003,21.011,310.16,42.0
1775318289.003,22.012,310.16,0.0
1775318290.003,23.012,310.16,0.0
1775318291.004,24.012,310.16,43.0
1775318292.004,25.013,310.16,0.0
1775318293.005,26.013,310.16,0.0
1775318294.005,27.014,310.16,33.0
1775318295.005,28.014,310.16,10.0
1775318296.006,29.014,310.16,0.0
1775318297.006,30.015,310.16,3.0
1775318298.006,31.015,310.16,39.0
1775318299.007,32.015,310.16,0.0
1775318300.007,33.016,310.16,0.0
1775318301.008,34.016,310.16,43.0
1775318302.008,35.017,310.16,0.0
1775318303.008,36.017,310.16,0.0
1775318304.009,37.017,309.25,36.0
1775318305.009,38.018,309.25,6.0
1775318306.009,39.018,309.25,0.0
1775318307.01,40.018,309.25,4.0
1775318308.01,41.019,309.25,38.0
1775318309.011,42.019,309.25,0.0
1775318310.011,43.02,309.25,0.0
1775318311.011,44.02,309.25,44.0
1775318312.012,45.021,309.25,0.0
1775318313.012,46.021,309.25,0.0
1775318314.012,47.021,309.25,40.0
1775318315.013,48.021,309.25,1.0
1775318316.013,49.022,309.25,0.0
1775318317.014,50.022,309.25,8.0
1775318318.014,51.023,309.25,37.0
1775318319.014,52.023,309.25,0.0
1775318320.015,53.023,309.25,0.0
1775318321.015,54.024,309.25,43.0
1775318322.016,55.024,309.25,0.0
1775318323.016,56.025,309.25,0.0
1775318324.016,57.025,309.25,41.0
1775318325.017,58.025,309.25,1.0
1775318326.017,59.026,309.25,0.0
1775318327.017,60.026,309.25,9.0
1775318328.018,61.026,309.25,35.0
1775318329.018,62.027,309.25,0.0
1775318330.019,63.027,309.25,0.0
1775318331.019,64.028,309.25,1.0
