timestamp,elapsed_s,rss_mb,cpu_percent
1775319258.367,0.0,309.25,0.0
1775319259.368,1.001,309.25,0.0
1775319260.368,2.001,309.25,0.0
1775319261.368,3.001,309.25,75.0
1775319262.369,4.002,309.25,6.0
1775319263.369,5.002,309.25,0.0
1775319264.369,6.002,309.25,8.0
1775319265.37,7.003,309.25,71.0
1775319266.371,8.003,309.25,0.0
1775319267.371,9.004,309.25,0.0
1775319268.371,10.004,309.25,43.0
1775319269.372,11.005,309.25,38.0
1775319270.372,12.005,309.25,0.0
1775319271.373,13.005,309.25,0.0
1775319272.373,14.006,309.25,79.0
1775319273.373,15.006,309.25,3.0
1775319274.374,16.006,309.25,0.0
1775319275.374,17.007,309.25,10.0
1775319276.374,18.007,309.25,69.0
1775319277.375,19.007,309.25,0.0
1775319278.375,20.008,309.25,1.0
1775319279.375,21.008,309.25,43.0
1775319280.376,22.009,309.25,38.0
1775319281.376,23.009,309.25,0.0
1775319282.377,24.009,309.25,0.0
1775319283.377,25.01,309.25,77.0
1775319284.378,26.011,309.25,16.0
1775319285.378,27.011,309.25,1.0
1775319286.379,28.011,309.25,0.0
1775319287.379,29.012,309.25,94.0
1775319289.084,30.717,309.25,0.0
1775319290.084,31.717,309.25,0.0
1775319291.084,32.717,309.25,17.0
1775319292.085,33.718,309.25,82.0
1775319293.085,34.718,309.25,0.0
1775319294.086,35.718,309.25,0.0
1775319295.086,36.719,309.25,34.0
1775319296.086,37.719,309.25,63.0
1775319297.087,38.72,309.25,0.0
1775319298.087,39.72,309.25,0.0
1775319299.088,40.72,309.25,52.0
1775319300.088,41.721,309.25,46.0
1775319301.088,42.721,309.25,0.0
1775319302.089,43.722,309.25,1.0
1775319303.089,44.722,309.25,69.0
1775319304.09,45.722,309.25,23.0
1775319305.09,46.723,309.25,0.0
1775319306.09,47.723,309.25,0.0
1775319307.091,48.724,309.25,93.0
1775319308.091,49.724,309.25,0.0
1775319309.092,50.724,309.25,0.0
1775319310.092,51.725,309.25,14.0
1775319311.092,52.725,309.25,81.0
1775319312.093,53.726,309.25,0.0
1775319313.093,54.726,309.25,0.0
1775319314.094,55.727,309.25,34.0
1775319315.094,56.727,309.25,64.0
1775319316.095,57.728,309.25,1.0
1775319317.095,58.728,309.25,0.0
1775319318.095,59.728,309.25,50.0
1775319319.096,60.729,309.25,42.0
1775319320.096,61.729,309.25,0.0
1775319321.097,62.73,309.25,0.0
1775319322.839,64.472,309.25,3.0
