timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775318674.2860363,True,3707.394,0.001,65.234,3642.146,0.001
1775318674.2863584,True,3704.698,0.0,50.746,3653.936,0.001
1775318674.2872403,True,3707.839,0.0,80.206,3627.621,0.001
1775318674.2996132,True,3686.969,0.001,76.177,3610.774,0.001
1775318674.2998292,True,3720.216,0.0,95.89,3624.313,0.002
1775318674.3005242,True,3687.398,0.0,141.248,3546.142,0.001
1775318674.300718,True,3687.232,0.0,124.892,3562.33,0.001
1775318674.3008976,True,3687.064,0.0,108.636,3578.419,0.001
1775318674.3010626,True,3686.919,0.0,92.988,3593.916,0.001
1775318674.3022752,True,3682.155,0.0,700.423,2981.725,0.001
1775318674.3024435,True,3681.968,0.0,685.145,2996.816,0.001
1775318674.3026175,True,3684.761,0.0,197.645,3487.108,0.001
1775318674.302807,True,3684.622,0.0,181.415,3503.198,0.001
1775318674.3029716,True,3684.526,0.0,166.786,3517.73,0.001
1775318674.3031287,True,3687.619,0.0,155.165,3532.445,0.001
1775318674.3051105,True,3687.703,0.0,305.479,3382.213,0.001
1775318674.3052843,True,3687.514,0.0,289.607,3397.897,0.001
1775318674.3054366,True,3687.294,0.0,272.847,3414.439,0.001
1775318674.3055909,True,3687.098,0.0,258.075,3429.016,0.001
1775318674.3057234,True,3686.905,0.0,244.959,3441.938,0.001
1775318674.305858,True,3686.731,0.0,229.708,3457.012,0.001
1775318674.305988,True,3686.596,0.0,212.956,3473.629,0.001
1775318674.3061302,True,3683.018,0.0,756.109,2926.901,0.001
1775318674.3062682,True,3682.822,0.0,742.348,2940.465,0.001
1775318674.3064294,True,3682.604,0.0,727.997,2954.599,0.001
1775318674.3065627,True,3682.33,0.0,714.123,2968.2,0.001
1775318674.3096313,True,3690.307,0.0,566.144,3124.153,0.001
1775318674.3098722,True,3690.136,0.0,550.292,3139.837,0.001
1775318674.3100536,True,3689.961,0.0,535.209,3154.744,0.001
1775318674.3102212,True,3689.765,0.0,521.066,3168.692,0.001
1775318674.3103836,True,3689.95,0.0,507.03,3182.913,0.001
1775318674.3105423,True,3689.78,0.0,492.626,3197.145,0.001
1775318674.3107173,True,3689.591,0.0,478.231,3211.352,0.001
1775318674.3108656,True,3689.405,0.0,463.192,3226.204,0.001
1775318674.3110013,True,3689.221,0.0,448.684,3240.526,0.001
1775318674.3111305,True,3689.068,0.0,434.175,3254.883,0.001
1775318674.311273,True,3688.893,0.0,419.795,3269.089,0.001
1775318674.3114054,True,3688.781,0.0,404.186,3284.543,0.001
1775318674.311536,True,3688.59,0.0,388.937,3299.642,0.001
1775318674.3116643,True,3688.442,0.0,374.304,3314.128,0.001
