timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775310238.1177359,True,2671.571,0.0,52.432,2619.129,0.002
1775310238.1399622,True,2694.137,0.0,51.398,2642.728,0.001
1775310238.1587658,True,2712.861,0.0,51.73,2661.121,0.001
1775310238.222256,True,2777.631,0.0,51.175,2726.443,0.002
1775310238.2554834,True,2809.469,0.0,52.067,2757.391,0.001
1775310238.3188162,True,2876.095,0.001,50.891,2825.182,0.001
1775310238.3220706,True,2878.644,0.0,51.132,2827.501,0.001
1775310238.419347,True,2973.189,0.0,53.477,2919.702,0.001
1775310238.8228612,True,3378.919,0.0,51.564,3327.343,0.001
1775310238.9647243,True,3519.045,0.0,51.026,3468.007,0.001
1775310240.736754,True,2576.407,0.0,50.391,2525.996,0.001
1775310240.8389351,True,2697.358,0.001,50.668,2646.668,0.001
1775310240.9399424,True,2616.271,0.0,50.599,2565.656,0.001
1775310240.9529834,True,2695.576,0.001,50.913,2644.642,0.002
1775310241.040799,True,2921.311,0.001,51.246,2870.044,0.001
1775310241.0813327,True,2660.263,0.004,50.475,2609.763,0.002
1775310241.3950033,True,2570.337,0.0,50.238,2520.079,0.002
1775310241.5440028,True,2577.658,0.0,50.506,2527.132,0.002
1775310241.557893,True,3237.386,0.0,50.493,3186.86,0.001
1775310241.5990486,True,3375.176,0.001,50.607,3324.552,0.001
1775310244.093917,True,2753.262,0.001,50.368,2702.875,0.002
1775310244.2076085,True,2765.034,0.0,50.625,2714.388,0.002
1775310244.2715878,True,2727.901,0.001,51.015,2676.862,0.001
1775310244.309182,True,2623.914,0.001,50.544,2573.347,0.002
1775310244.4729266,True,2828.379,0.0,51.14,2777.215,0.001
1775310244.691652,True,2543.886,0.001,50.335,2493.529,0.002
1775310244.783644,True,2784.837,0.001,50.329,2734.484,0.001
1775310244.8795266,True,2718.082,0.0,51.513,2666.551,0.001
1775310245.0936642,True,2890.98,0.001,50.523,2840.437,0.001
1775310246.5085676,True,4951.291,0.001,51.181,4900.081,0.001
1775310246.6079373,True,2512.238,0.0,50.408,2461.811,0.001
1775310246.799791,True,2590.69,0.0,50.358,2540.313,0.001
1775310246.9010823,True,2590.16,0.001,50.489,2539.65,0.001
1775310247.057263,True,2784.018,0.0,52.063,2731.937,0.002
1775310247.2053137,True,2730.6,0.0,50.845,2679.737,0.001
1775310247.4108555,True,2717.625,0.0,50.556,2667.048,0.002
1775310247.5533972,True,2768.071,0.0,50.543,2717.507,0.001
1775310247.6682014,True,2786.819,0.0,50.608,2736.19,0.002
1775310247.9627383,True,2867.232,0.001,51.576,2815.635,0.001
1775310249.1277251,True,2617.204,0.001,50.76,2566.421,0.001
1775310249.6330025,True,2730.516,0.0,50.53,2679.967,0.001
1775310249.7773454,True,2718.328,0.0,50.218,2668.005,0.001
1775310249.8760157,True,3074.628,0.0,50.653,3023.956,0.002
1775310249.938985,True,2731.616,0.0,50.466,2681.128,0.001
1775310249.9880583,True,3378.365,0.001,50.536,3327.808,0.001
1775310250.0396266,True,2627.207,0.0,50.424,2576.765,0.001
1775310250.286117,True,2730.972,0.0,50.365,2680.586,0.002
1775310250.3850038,True,2715.084,0.0,50.358,2664.706,0.001
1775310250.858127,True,2893.749,0.0,50.238,2843.49,0.001
1775310252.5240536,True,2889.454,0.0,50.244,2839.194,0.001
1775310252.525942,True,2585.592,0.0,50.389,2535.192,0.001
1775310252.5437179,True,2764.402,0.001,50.282,2714.099,0.001
1775310252.723645,True,2733.95,0.001,50.415,2683.52,0.002
1775310252.733769,True,2445.987,0.0,50.67,2395.297,0.001
1775310252.8707633,True,2829.264,0.0,50.379,2778.866,0.001
1775310253.0441473,True,2657.409,0.0,50.436,2606.953,0.001
1775310253.2639177,True,3385.959,0.001,50.431,3335.508,0.001
1775310253.7151585,True,2855.424,0.0,50.253,2805.152,0.001
1775310254.7486904,True,5619.262,0.0,50.286,5568.958,0.001
1775310255.1977623,True,2652.438,0.0,50.403,2602.015,0.002
1775310255.399024,True,2526.604,0.0,50.318,2476.265,0.001
1775310255.496313,True,2761.068,0.0,51.73,2709.32,0.001
1775310255.7116,True,2665.846,0.0,50.247,2615.58,0.001
1775310255.8138564,True,3088.642,0.001,50.516,3038.105,0.002
1775310255.835861,True,2568.393,0.0,50.222,2518.152,0.001
1775310255.8399765,True,3312.534,0.0,50.197,3262.327,0.001
1775310256.3262417,True,2609.297,0.0,51.431,2557.845,0.002
1775310257.0969524,True,4571.323,0.0,50.938,4520.366,0.001
1775310257.1331027,True,2382.54,0.0,50.411,2332.109,0.001
1775310258.0282688,True,2828.611,0.001,50.223,2778.364,0.002
1775310258.3139446,True,2600.581,0.001,50.372,2550.187,0.001
1775310258.4059012,True,2907.961,0.001,50.302,2857.64,0.002
1775310258.4066067,True,2565.081,0.0,50.971,2514.094,0.001
1775310258.4189324,True,2581.198,0.0,50.705,2530.473,0.002
1775310258.4433322,True,3042.519,0.0,50.277,2992.22,0.001
1775310258.648575,True,2832.903,0.001,50.546,2782.335,0.001
1775310258.9261122,True,2598.009,0.0,51.571,2546.416,0.001
1775310259.8532383,True,2718.445,0.001,51.24,2667.18,0.001
1775310259.956519,True,2857.908,0.001,50.524,2807.363,0.002
1775310261.02387,True,2708.017,0.0,50.343,2657.652,0.002
1775310261.151829,True,2731.223,0.0,50.863,2680.34,0.001
1775310261.2282822,True,2819.964,0.0,52.025,2767.928,0.002
1775310261.242525,True,3212.313,0.001,50.544,3161.745,0.002
1775310261.2498844,True,2842.09,0.0,51.446,2790.626,0.001
1775310261.3274212,True,2676.63,0.0,50.408,2626.2,0.002
1775310261.5410228,True,3095.892,0.0,50.326,3045.544,0.002
1775310261.6391582,True,2711.46,0.001,50.344,2661.095,0.001
1775310262.4872775,True,2632.422,0.0,50.455,2581.949,0.001
1775310263.7723932,True,2746.507,0.001,50.3,2696.184,0.001
1775310263.9440217,True,2790.556,0.0,51.466,2739.071,0.001
1775310263.94501,True,2693.507,0.0,50.247,2643.247,0.001
1775310263.9727483,True,2741.601,0.001,50.78,2690.792,0.002
1775310263.9823058,True,2737.273,0.0,50.53,2686.718,0.002
1775310264.055448,True,2725.047,0.001,50.308,2674.71,0.002
1775310264.3478036,True,2707.07,0.0,50.238,2656.811,0.001
1775310265.1528547,True,2663.994,0.0,50.46,2613.516,0.001
1775310266.462213,True,2688.175,0.0,50.535,2637.622,0.001
1775310266.4791405,True,2533.236,0.0,50.735,2482.475,0.002
1775310266.565109,True,5022.371,0.001,50.252,4972.1,0.002
1775310266.5668461,True,2591.609,0.001,50.604,2540.973,0.001
1775310266.6939173,True,2708.857,0.001,50.621,2658.205,0.002
1775310266.8155165,True,2869.028,0.0,52.242,2816.768,0.002
1775310266.9855993,True,2927.469,0.001,50.628,2876.76,0.002
1775310266.9864519,True,2636.724,0.0,50.341,2586.363,0.001
1775310267.4863486,True,7527.999,0.0,50.456,7477.523,0.001
1775310268.0766473,True,2921.955,0.001,50.43,2871.504,0.002
1775310269.0836787,True,2602.997,0.001,51.087,2551.889,0.002
1775310269.0842798,True,2620.506,0.0,50.529,2569.963,0.001
1775310269.184743,True,2617.009,0.0,51.455,2565.535,0.001
1775310269.283676,True,2715.255,0.0,51.575,2663.668,0.002
1775310269.3863137,True,2690.182,0.0,50.441,2639.714,0.003
1775310269.58673,True,2598.539,0.0,51.513,2547.012,0.001
1775310269.6376996,True,2820.371,0.001,50.463,2769.888,0.001
1775310269.8359997,True,2848.185,0.0,50.763,2797.401,0.001
1775310270.2922606,True,2804.188,0.0,50.738,2753.431,0.001
1775310270.9986954,True,2920.19,0.001,51.454,2868.714,0.001
1775310271.703673,True,2617.977,0.0,51.92,2566.036,0.002
1775310271.856976,True,2771.155,0.0,52.402,2718.743,0.001
1775310271.9528701,True,2667.426,0.001,50.546,2616.839,0.001
1775310272.1061265,True,2717.933,0.001,51.632,2666.281,0.001
1775310272.150657,True,2511.293,0.001,51.197,2460.076,0.001
1775310272.3138487,True,2725.565,0.0,51.185,2674.368,0.001
1775310272.461316,True,3274.908,0.0,51.46,3223.428,0.002
1775310272.6100202,True,2772.573,0.0,50.207,2722.348,0.001
1775310272.91751,True,2623.708,0.0,51.508,2572.181,0.001
1775310273.6630738,True,2662.184,0.001,50.499,2611.663,0.001
1775310274.4264104,True,2567.645,0.0,50.239,2517.387,0.001
1775310274.6752732,True,2720.623,0.0,50.358,2670.243,0.001
1775310274.7481236,True,2640.233,0.001,50.79,2589.421,0.001
1775310274.933203,True,2780.905,0.0,50.916,2729.969,0.001
1775310275.3616643,True,2749.728,0.001,50.753,2698.951,0.001
1775310276.1430948,True,2649.505,0.0,50.531,2598.953,0.001
1775310276.325331,True,4045.58,0.0,50.565,3994.999,0.001
1775310276.9516883,True,2712.692,0.0,50.353,2662.317,0.001
1775310277.5783465,True,4540.942,0.0,50.304,4490.616,0.001
1775310277.88238,True,2631.158,0.001,50.226,2580.912,0.002
1775310277.8833623,True,2881.067,0.001,50.589,2830.457,0.001
1775310277.9455545,True,2621.072,0.0,50.55,2570.5,0.002
1775310278.3805947,True,2871.393,0.001,50.436,2820.936,0.002
1775310278.8894086,True,2744.778,0.0,50.285,2694.473,0.002
1775310278.898202,True,2960.457,0.0,50.293,2910.144,0.002
1775310279.1068997,True,2779.556,0.0,50.569,2728.963,0.002
1775310279.4107926,True,6520.757,0.001,50.667,6470.072,0.001
1775310279.7745526,True,2820.921,0.0,50.257,2770.642,0.001
