timestamp,elapsed_s,rss_mb,cpu_percent
1775309565.368,0.0,72.12,0.0
1775309566.369,1.001,72.12,0.0
1775309567.369,2.001,72.12,0.0
1775309568.37,3.002,72.12,3.0
1775309569.37,4.002,72.12,0.0
1775309570.371,5.002,72.12,1.0
1775309571.371,6.003,72.12,1.0
1775309572.371,7.003,72.12,0.0
1775309573.372,8.004,72.12,2.0
1775309574.372,9.004,72.12,0.0
1775309575.373,10.005,72.12,0.0
1775309576.373,11.005,72.12,2.0
1775309577.373,12.005,72.12,0.0
1775309578.374,13.005,72.12,0.0
1775309579.375,14.007,72.12,2.0
1775309580.375,15.007,72.12,0.0
1775309581.376,16.008,72.12,0.0
1775309582.376,17.008,72.12,2.0
1775309583.376,18.008,72.12,0.0
1775309584.377,19.009,72.12,0.0
1775309585.378,20.01,72.12,2.0
1775309586.378,21.01,72.12,0.0
1775309587.379,22.011,72.12,1.0
1775309588.379,23.011,72.12,0.0
1775309589.921,24.553,72.12,1.0
1775309590.921,25.553,72.12,0.0
1775309591.922,26.554,72.12,1.0
1775309592.922,27.554,72.12,0.0
1775309593.922,28.554,72.12,1.0
1775309594.923,29.555,72.12,1.0
1775309595.923,30.555,72.12,0.0
1775309596.923,31.555,72.12,1.0
1775309597.924,32.556,72.12,1.0
1775309598.924,33.556,72.12,0.0
1775309599.925,34.556,72.12,1.0
1775309600.925,35.557,72.12,1.0
1775309601.926,36.557,72.12,0.0
1775309602.926,37.558,72.12,2.0
1775309603.926,38.558,72.12,0.0
1775309604.926,39.558,72.12,1.0
1775309605.927,40.559,72.12,1.0
1775309606.927,41.559,72.12,0.0
1775309607.928,42.56,72.12,1.0
1775309608.928,43.56,72.12,0.0
1775309609.929,44.56,72.12,1.0
1775309610.929,45.561,72.12,1.0
1775309611.929,46.561,72.12,0.0
1775309612.93,47.561,72.12,1.0
1775309613.93,48.562,72.12,1.0
1775309614.93,49.562,72.12,1.0
1775309615.931,50.563,72.12,0.0
1775309616.931,51.563,72.12,1.0
1775309617.932,52.564,72.12,1.0
1775309618.932,53.564,72.12,0.0
1775309619.932,54.564,72.12,1.0
1775309620.933,55.565,72.12,0.0
1775309622.452,57.083,72.12,2.0
1775309623.452,58.084,72.12,0.0
1775309624.452,59.084,72.12,1.0
1775309625.453,60.085,72.12,0.0
1775309626.453,61.085,72.12,2.0
1775309627.453,62.085,72.12,0.0
1775309628.454,63.086,72.12,1.0
1775309629.454,64.086,72.12,0.0
