timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775308959.1948326,True,2695.846,0.0,50.43,2645.397,0.001
1775308961.841833,True,2644.48,0.0,51.741,2592.717,0.001
1775308964.4677134,True,2624.186,0.0,50.279,2573.888,0.001
1775308967.593839,True,2615.211,0.0,50.331,2564.859,0.001
1775308970.3162234,True,2720.734,0.0,50.301,2670.415,0.001
1775308972.911962,True,2594.221,0.0,50.289,2543.915,0.001
1775308975.5399346,True,2626.39,0.0,50.31,2576.062,0.001
1775308978.3636081,True,2821.762,0.0,50.304,2771.441,0.001
1775308981.2115414,True,2846.451,0.0,50.397,2796.037,0.001
1775308983.9147015,True,2701.64,0.0,50.541,2651.082,0.001
1775308986.6428516,True,2726.613,0.0,50.561,2676.034,0.001
1775308989.2888443,True,2644.386,0.001,50.265,2594.105,0.001
1775308991.897751,True,2607.177,0.0,50.392,2556.767,0.001
1775308994.8897202,True,2990.287,0.001,50.284,2939.983,0.001
1775308997.7142227,True,2822.665,0.0,50.397,2772.249,0.001
1775309000.930721,True,2753.062,0.0,50.372,2702.673,0.001
1775309003.7264674,True,2794.002,0.0,50.669,2743.316,0.001
1775309006.3415515,True,2613.141,0.0,50.647,2562.474,0.001
1775309008.9628232,True,2619.51,0.0,50.498,2568.985,0.001
1775309011.3966346,True,2432.099,0.001,50.426,2381.655,0.001
1775309014.1505158,True,2752.057,0.0,50.285,2701.755,0.001
1775309016.8283477,True,2676.212,0.0,50.597,2625.598,0.001
