timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775319880.252163,True,3348.319,0.001,67.649,3280.656,0.001
1775319880.2527292,True,3348.558,0.0,85.075,3263.47,0.001
1775319880.2538753,True,3350.074,0.0,103.067,3246.993,0.001
1775319880.2557938,True,3287.755,0.0,179.23,3108.514,0.001
1775319880.2561972,True,3287.979,0.0,193.482,3094.489,0.001
1775319880.2567704,True,3288.432,0.0,241.006,3047.414,0.001
1775319880.2569594,True,3288.316,0.0,224.403,3063.901,0.001
1775319880.2571092,True,3288.16,0.0,209.363,3078.787,0.001
1775319880.2579021,True,3291.03,0.0,61.095,3229.918,0.001
1775319880.2580602,True,3288.716,0.0,275.659,3013.022,0.0
1775319880.2582057,True,3288.536,0.0,258.561,3029.965,0.001
1775319880.2592366,True,3289.699,0.0,311.298,2978.389,0.001
1775319880.2594757,True,3289.574,0.0,293.886,2995.674,0.001
1775319880.2596645,True,3291.364,0.0,78.889,3212.463,0.001
1775319880.2611332,True,3292.816,0.0,127.962,3164.844,0.001
1775319880.2613297,True,3292.667,0.0,110.35,3182.306,0.001
1775319880.261701,True,3292.496,0.0,94.271,3198.215,0.001
1775319880.2618802,True,3289.92,0.0,343.597,2946.313,0.001
1775319880.262031,True,3289.785,0.0,327.965,2961.809,0.001
1775319880.2633166,True,3293.806,0.0,164.24,3129.555,0.001
1775319880.2634764,True,3293.583,0.0,146.077,3147.495,0.001
1775319881.5818186,True,4244.991,0.0,50.522,4194.447,0.002
1775319881.5823328,True,4245.625,0.0,64.794,4180.82,0.001
1775319881.5828967,True,4246.12,0.0,95.684,4150.425,0.001
1775319881.5830588,True,4245.819,0.0,79.706,4166.104,0.001
1775319881.5882814,True,4250.993,0.0,111.892,4139.088,0.001
1775319881.5903249,True,4252.912,0.0,126.723,4126.179,0.001
1775319881.590779,True,4253.445,0.0,159.906,4093.527,0.001
1775319881.590961,True,4253.077,0.0,143.034,4110.033,0.001
1775319881.5919733,True,4253.623,0.0,174.893,4078.72,0.001
1775319881.5951807,True,4257.481,0.0,190.672,4066.797,0.001
1775319881.5955648,True,4257.781,0.0,207.795,4049.976,0.001
1775319881.5960999,True,4258.098,0.0,223.94,4034.147,0.001
1775319881.600119,True,4261.914,0.0,238.626,4023.276,0.001
1775319881.6008248,True,4261.516,0.0,284.34,3977.166,0.001
1775319881.6010303,True,4261.447,0.0,269.663,3991.772,0.001
1775319881.6011975,True,4262.255,0.0,255.042,4007.202,0.001
1775319881.602196,True,4262.447,0.0,379.785,3882.651,0.001
1775319881.6023676,True,4262.308,0.0,363.66,3898.637,0.001
1775319881.6025324,True,4262.154,0.0,346.649,3915.493,0.001
1775319881.6026912,True,4261.983,0.0,331.325,3930.648,0.001
1775319881.6028466,True,4261.814,0.0,314.966,3946.839,0.001
1775319881.603011,True,4261.635,0.0,299.815,3961.81,0.001
1775319881.60474,True,4239.936,0.0,547.253,3692.672,0.001
1775319881.6049297,True,4239.791,0.0,531.163,3708.617,0.001
1775319881.6050901,True,4239.681,0.0,514.023,3725.647,0.001
1775319881.6052358,True,4239.556,0.0,494.126,3745.419,0.001
1775319881.605372,True,4239.402,0.0,475.174,3764.217,0.001
1775319881.605529,True,4239.243,0.0,456.664,3782.569,0.001
1775319881.6056828,True,4239.086,0.0,440.048,3799.026,0.001
1775319881.6058316,True,4238.919,0.0,423.936,3814.972,0.001
1775319881.6059718,True,4238.8,0.0,405.643,3833.144,0.001
1775319881.6061041,True,4238.851,0.0,389.45,3849.385,0.001
1775319881.6062376,True,4262.592,0.0,397.398,3865.184,0.001
1775319881.6091483,True,4240.247,0.0,578.242,3661.994,0.001
1775319881.6093202,True,4240.084,0.0,561.799,3678.276,0.001
1775319881.611694,True,4246.479,0.0,595.444,3651.024,0.001
1775319881.6121163,True,4246.945,0.0,629.319,3617.615,0.001
1775319881.6122975,True,4246.739,0.0,612.863,3633.865,0.001
1775319881.6130598,True,4247.51,0.0,699.154,3548.345,0.001
1775319881.613269,True,4247.353,0.0,684.971,3562.372,0.001
1775319881.6134448,True,4247.203,0.0,667.19,3580.001,0.001
1775319881.613605,True,4247.041,0.0,647.78,3599.25,0.001
1775319881.614687,True,4248.057,0.0,748.691,3499.356,0.001
1775319881.6148617,True,4247.876,0.0,732.019,3515.847,0.001
1775319881.615031,True,4247.687,0.0,714.908,3532.769,0.001
1775319881.6181617,True,4252.238,0.0,765.062,3487.163,0.002
1775319881.618585,True,4252.585,0.0,780.748,3471.825,0.001
1775319881.6191375,True,4253.033,0.0,813.973,3439.049,0.001
1775319881.6193032,True,4252.818,0.0,796.253,3456.555,0.001
1775319881.6200092,True,4253.762,0.0,880.164,3373.586,0.001
1775319881.62018,True,4253.605,0.0,863.669,3389.926,0.001
1775319881.6203358,True,4253.427,0.0,847.34,3406.076,0.001
1775319881.6204855,True,4253.239,0.0,832.056,3421.173,0.001
1775319881.6216245,True,4254.91,0.0,993.947,3260.951,0.001
1775319881.6218154,True,4254.743,0.0,977.316,3277.416,0.001
1775319881.6219735,True,4254.537,0.0,960.946,3293.582,0.001
1775319881.6221182,True,4254.374,0.0,945.337,3309.028,0.001
1775319881.6222508,True,4254.189,0.0,929.695,3324.483,0.001
1775319881.6223857,True,4254.031,0.0,913.204,3340.817,0.001
1775319881.6225195,True,4253.883,0.0,896.568,3357.305,0.001
1775319881.6241994,True,4256.731,0.0,1174.077,3082.643,0.001
1775319881.624382,True,4256.55,0.0,1158.359,3098.181,0.001
1775319881.6245453,True,4256.401,0.0,1141.839,3114.551,0.001
1775319881.624751,True,4256.243,0.0,1125.303,3130.93,0.001
1775319881.62493,True,4256.08,0.0,1109.838,3146.232,0.001
1775319881.625091,True,4255.902,0.0,1093.374,3162.517,0.001
1775319881.6252413,True,4255.727,0.0,1075.45,3180.266,0.001
1775319881.6253889,True,4255.568,0.0,1059.545,3196.014,0.001
1775319881.625564,True,4255.404,0.0,1043.435,3211.959,0.001
1775319881.6257265,True,4255.235,0.0,1026.087,3229.137,0.001
1775319881.6260061,True,4255.078,0.0,1010.624,3244.445,0.001
