Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,20,0,2800,2878.3130589500615,2556.1435169993274,4026.1170619996847,1600.35,0.341554057917987,0.0,2800,2800,3000,3100,3700,4000,4000,4000,4000,4000,4000
,Aggregated,20,0,2800,2878.3130589500615,2556.1435169993274,4026.1170619996847,1600.35,0.341554057917987,0.0,2800,2800,3000,3100,3700,4000,4000,4000,4000,4000,4000
