Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,199,0,2700,2879.9309346733435,2416.6153849992043,6926.513937999516,1597.7537688442212,3.3198226705221163,0.0,2700,2800,2900,3000,3200,3600,5700,6700,6900,6900,6900
,Aggregated,199,0,2700,2879.9309346733435,2416.6153849992043,6926.513937999516,1597.7537688442212,3.3198226705221163,0.0,2700,2800,2900,3000,3200,3600,5700,6700,6900,6900,6900
