timestamp,elapsed_s,rss_mb,cpu_percent
1775318864.507,0.0,309.25,0.0
1775318865.508,1.0,309.25,0.0
1775318866.508,2.001,309.25,0.0
1775318867.508,3.001,309.25,75.0
1775318868.509,4.002,309.25,8.0
1775318869.509,5.002,309.25,0.0
1775318870.509,6.002,309.25,6.0
1775318871.51,7.002,309.25,75.0
1775318872.51,8.003,309.25,0.0
1775318873.51,9.003,309.25,1.0
1775318874.511,10.003,309.25,36.0
1775318875.511,11.004,309.25,43.0
1775318876.511,12.004,309.25,0.0
1775318877.512,13.005,309.25,0.0
1775318878.512,14.005,309.25,71.0
1775318879.513,15.005,309.25,9.0
1775318880.513,16.006,309.25,0.0
1775318881.513,17.006,309.25,4.0
1775318882.514,18.006,309.25,75.0
1775318883.514,19.007,309.25,1.0
1775318884.514,20.007,309.25,0.0
1775318885.515,21.008,309.25,37.0
1775318886.515,22.008,309.25,45.0
1775318887.516,23.009,309.25,0.0
1775318888.516,24.009,309.25,0.0
1775318889.517,25.009,309.25,69.0
1775318890.517,26.01,309.25,13.0
1775318891.517,27.01,309.25,0.0
1775318892.517,28.01,309.25,1.0
1775318894.044,29.537,309.25,79.0
1775318895.044,30.537,309.25,0.0
1775318896.045,31.538,309.25,0.0
1775318897.045,32.538,309.25,31.0
1775318898.046,33.538,309.25,49.0
1775318899.046,34.539,309.25,0.0
1775318900.046,35.539,309.25,0.0
1775318901.047,36.54,309.25,66.0
1775318902.047,37.54,309.25,15.0
1775318903.047,38.54,309.25,0.0
1775318904.048,39.541,309.25,0.0
1775318905.049,40.541,309.25,79.0
1775318906.05,41.542,309.25,0.0
1775318907.05,42.543,309.25,0.0
1775318908.05,43.543,309.25,32.0
1775318909.051,44.544,309.25,50.0
1775318910.051,45.544,309.25,0.0
1775318911.052,46.545,309.25,0.0
1775318912.052,47.545,309.25,65.0
1775318913.053,48.545,309.25,16.0
1775318914.053,49.546,309.25,0.0
1775318915.054,50.547,309.25,0.0
1775318916.054,51.547,309.25,82.0
1775318917.055,52.547,309.25,0.0
1775318918.055,53.548,309.25,0.0
1775318919.055,54.548,309.25,30.0
1775318920.056,55.549,309.25,53.0
1775318921.056,56.549,309.25,0.0
1775318922.057,57.55,309.25,0.0
1775318923.057,58.55,309.25,61.0
1775318924.058,59.551,309.25,24.0
1775318925.058,60.551,309.25,0.0
1775318926.059,61.551,309.25,0.0
1775318927.649,63.142,309.25,79.0
1775318928.65,64.142,309.25,1.0
