Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,200,0,2700,2884.0115750750283,2378.3862860000227,7881.287318999966,1597.695,3.36370699388464,0.0,2700,2800,2900,3000,3200,3700,5900,6300,7900,7900,7900
,Aggregated,200,0,2700,2884.0115750750283,2378.3862860000227,7881.287318999966,1597.695,3.36370699388464,0.0,2700,2800,2900,3000,3200,3700,5900,6300,7900,7900,7900
