Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,751,0,3700,3709.8328172716047,2946.0782570004085,3780.8329589988716,1045.2037283621837,13.129502015132328,0.0,3700,3700,3700,3700,3700,3800,3800,3800,3800,3800,3800
,Aggregated,751,0,3700,3709.8328172716047,2946.0782570004085,3780.8329589988716,1045.2037283621837,13.129502015132328,0.0,3700,3700,3700,3700,3700,3800,3800,3800,3800,3800,3800
