timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775308861.6369264,True,2710.491,0.001,50.408,2660.063,0.001
1775308864.2070003,True,2568.225,0.0,51.507,2516.699,0.001
1775308866.970448,True,2761.813,0.0,50.283,2711.513,0.001
1775308870.1494687,True,2679.613,0.0,50.49,2629.103,0.002
1775308872.7978234,True,2646.778,0.0,50.426,2596.336,0.002
1775308875.494654,True,2695.099,0.001,50.275,2644.807,0.001
1775308878.8231583,True,3326.933,0.0,52.08,3274.835,0.001
1775308881.3993082,True,2574.398,0.0,50.265,2524.116,0.001
1775308883.9679222,True,2567.015,0.0,51.402,2515.596,0.001
1775308886.719158,True,2749.574,0.0,50.333,2699.224,0.001
1775308889.3106384,True,2589.945,0.0,51.489,2538.439,0.001
1775308891.9300506,True,2617.872,0.0,50.303,2567.552,0.001
1775308894.857676,True,2925.99,0.0,50.79,2875.181,0.001
1775308897.680007,True,2820.392,0.0,50.544,2769.828,0.001
1775308900.248585,True,2566.905,0.0,50.79,2516.097,0.001
1775308905.1434095,True,4386.302,0.0,50.318,4335.966,0.001
1775308907.9725788,True,2827.62,0.0,50.293,2777.309,0.001
1775308910.6153736,True,2640.987,0.001,50.434,2590.533,0.001
1775308913.3126893,True,2695.585,0.0,50.658,2644.909,0.001
1775308915.7689762,True,2454.679,0.0,51.774,2402.887,0.001
1775308918.5543969,True,2783.72,0.0,50.181,2733.522,0.001
