Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,20,0,30000,30980.496834249974,2990.0350669995532,58994.40224800128,1044.0,0.33542119761183503,0.0,32000,41000,47000,50000,56000,59000,59000,59000,59000,59000,59000
,Aggregated,20,0,30000,30980.496834249974,2990.0350669995532,58994.40224800128,1044.0,0.33542119761183503,0.0,32000,41000,47000,50000,56000,59000,59000,59000,59000,59000,59000
