timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775226116.6105826,True,3319.604,0.001,50.218,3269.354,0.001
1775226119.830499,True,3219.314,0.0,50.15,3169.14,0.001
1775226122.4553924,True,2624.723,0.0,50.137,2574.561,0.001
1775226125.0698524,True,2610.919,0.0,50.369,2560.5,0.001
1775226127.8180923,True,2747.842,0.0,50.23,2697.587,0.001
1775226130.4265532,True,2607.819,0.0,50.153,2557.641,0.001
1775226133.184278,True,2757.467,0.0,50.143,2707.299,0.001
1775226141.1390584,True,7953.836,0.0,50.327,7903.482,0.002
1775226146.4238315,True,4659.91,0.0,50.354,4609.529,0.001
1775226149.2820156,True,2857.9,0.0,50.14,2807.734,0.001
1775226153.2687776,True,3986.1,0.0,50.343,3935.734,0.001
1775226156.3535774,True,3083.598,0.0,50.356,3033.218,0.001
1775226159.078407,True,2724.591,0.0,50.363,2674.204,0.001
1775226161.767729,True,2688.53,0.0,50.143,2638.347,0.001
1775226164.394464,True,2625.484,0.0,50.136,2575.323,0.001
1775226168.7382789,True,4343.091,0.0,50.567,4292.502,0.001
