timestamp,elapsed_s,rss_mb,cpu_percent
1775244659.704,0.0,74.13,0.0
1775244660.705,1.0,74.13,0.0
1775244662.367,2.662,74.13,0.0
1775244663.367,3.663,74.13,2.0
1775244664.367,4.663,74.13,0.0
1775244665.368,5.663,74.13,0.0
1775244666.368,6.664,74.13,1.0
1775244667.369,7.664,74.13,0.0
1775244668.369,8.665,74.13,0.0
1775244669.37,9.666,74.13,2.0
1775244670.37,10.666,74.13,0.0
1775244671.371,11.666,74.13,0.0
1775244672.371,12.667,74.13,2.0
1775244673.371,13.667,74.13,0.0
1775244674.372,14.668,74.13,0.0
1775244675.372,15.668,74.13,1.0
1775244676.373,16.669,74.13,0.0
1775244677.373,17.669,74.13,0.0
1775244678.374,18.669,74.13,2.0
1775244679.374,19.67,74.13,0.0
1775244680.374,20.67,74.13,0.0
1775244681.375,21.67,74.13,2.0
1775244682.375,22.671,74.13,0.0
1775244683.375,23.671,74.13,0.0
1775244684.376,24.672,74.13,1.0
1775244685.377,25.672,74.13,0.0
1775244686.377,26.673,74.13,0.0
1775244687.378,27.673,74.13,3.0
1775244688.378,28.674,74.13,0.0
1775244689.378,29.674,74.13,1.0
1775244690.379,30.675,74.13,1.0
1775244691.379,31.675,74.13,0.0
1775244692.38,32.675,74.13,1.0
1775244693.38,33.676,74.13,1.0
1775244694.381,34.676,74.13,0.0
1775244695.997,36.293,74.13,1.0
1775244696.998,37.293,74.13,0.0
1775244697.998,38.294,74.13,0.0
1775244698.998,39.294,74.13,3.0
1775244699.999,40.294,74.13,0.0
1775244700.999,41.295,74.13,0.0
1775244701.999,42.295,74.13,1.0
1775244703.0,43.295,74.13,0.0
1775244704.0,44.296,74.13,0.0
1775244705.0,45.296,74.13,2.0
1775244706.001,46.297,74.13,0.0
1775244707.002,47.297,74.13,0.0
1775244708.002,48.298,74.13,1.0
1775244709.002,49.298,74.13,0.0
1775244710.003,50.298,74.13,0.0
1775244711.003,51.299,74.13,2.0
1775244712.004,52.299,74.13,0.0
1775244713.004,53.3,74.13,0.0
1775244714.005,54.3,74.13,2.0
1775244715.005,55.301,74.13,0.0
1775244716.005,56.301,74.13,0.0
1775244717.006,57.301,74.13,2.0
1775244718.006,58.302,74.13,0.0
1775244719.007,59.302,74.13,0.0
1775244720.007,60.303,74.13,2.0
1775244721.008,61.303,74.13,0.0
1775244722.008,62.304,74.13,0.0
1775244723.008,63.304,74.13,1.0
1775244724.009,64.305,74.13,0.0
