Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,20,0,14000,13096.406926299871,2844.080586999553,15810.47027599925,1597.8,0.3430904629866537,0.0,14000,14000,15000,16000,16000,16000,16000,16000,16000,16000,16000
,Aggregated,20,0,14000,13096.406926299871,2844.080586999553,15810.47027599925,1597.8,0.3430904629866537,0.0,14000,14000,15000,16000,16000,16000,16000,16000,16000,16000,16000
