timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775225340.8645205,True,2740.567,0.001,50.372,2690.167,0.001
1775225343.9523911,True,3085.695,0.0,50.156,3035.512,0.001
1775225346.7264225,True,2772.164,0.0,50.26,2721.876,0.001
1775225349.4922564,True,2763.75,0.0,50.259,2713.463,0.001
1775225352.4414334,True,2947.414,0.0,50.265,2897.123,0.001
1775225355.086601,True,2643.138,0.0,50.425,2592.688,0.001
1775225357.7058964,True,2617.367,0.0,50.226,2567.116,0.001
1775225360.4955072,True,2787.493,0.0,50.381,2737.086,0.001
1775225363.2118044,True,2714.116,0.0,50.468,2663.621,0.001
1775225365.9347963,True,2721.16,0.0,50.309,2670.824,0.001
1775225368.5463052,True,2609.374,0.001,50.167,2559.179,0.002
1775225371.2727773,True,2724.541,0.0,50.185,2674.326,0.001
1775225375.0296195,True,3136.002,0.0,50.237,3085.738,0.001
1775225377.7383225,True,2706.874,0.0,50.367,2656.482,0.001
1775225380.1481833,True,2408.136,0.0,50.309,2357.799,0.002
1775225382.8651087,True,2715.044,0.0,50.26,2664.745,0.001
1775225385.7385604,True,2871.441,0.001,50.266,2821.147,0.001
1775225388.41886,True,2678.026,0.001,50.24,2627.732,0.001
1775225391.6673324,True,3246.862,0.0,50.251,3196.584,0.001
1775225394.74702,True,3077.827,0.0,50.352,3027.411,0.001
1775225397.6820931,True,2933.095,0.0,50.182,2882.887,0.001
