timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775226764.9806595,True,3294.653,0.0,50.296,3244.328,0.001
1775226767.7334461,True,2752.143,0.0,50.097,2702.02,0.001
1775226770.5299935,True,2795.539,0.0,50.143,2745.37,0.001
1775226775.6306148,True,5099.998,0.0,50.354,5049.618,0.001
1775226778.9207685,True,2842.551,0.0,50.131,2792.394,0.001
1775226781.8674145,True,2946.564,0.0,50.169,2896.371,0.001
1775226784.5818498,True,2713.148,0.0,50.313,2662.811,0.001
1775226787.5199544,True,2937.773,0.0,50.335,2887.413,0.001
1775226790.2429438,True,2722.172,0.0,50.383,2671.761,0.001
1775226792.9058392,True,2662.18,0.0,50.31,2611.844,0.001
1775226795.6871963,True,2780.018,0.0,50.15,2729.844,0.001
1775226798.330724,True,2642.999,0.0,50.384,2592.59,0.001
1775226801.2210534,True,2890.176,0.0,50.184,2839.968,0.001
1775226804.0924802,True,2870.573,0.0,50.138,2820.409,0.001
1775226807.3627262,True,3269.095,0.0,50.144,3218.925,0.001
1775226812.1459415,True,4374.693,0.0,50.313,4324.355,0.001
1775226814.9316688,True,2784.147,0.0,50.193,2733.927,0.001
1775226817.9759521,True,3044.183,0.0,50.158,2993.999,0.001
1775226820.819691,True,2842.401,0.0,50.1,2792.264,0.002
