timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775243555.086054,True,2948.628,0.001,50.317,2898.24,0.035
1775243558.0327892,True,2946.115,0.0,50.36,2895.725,0.002
1775243560.9785116,True,2945.081,0.0,50.37,2894.684,0.001
1775243563.9245086,True,2945.36,0.0,50.154,2895.18,0.002
1775243566.8710713,True,2945.011,0.0,50.325,2894.658,0.002
1775243569.8179784,True,2946.891,0.0,50.328,2896.536,0.002
1775243572.76484,True,2946.064,0.0,50.113,2895.923,0.002
1775243576.38408,True,2947.813,0.0,50.385,2897.401,0.002
1775243579.3311696,True,2946.638,0.001,50.201,2896.41,0.002
1775243582.2773826,True,2945.202,0.0,50.347,2894.827,0.002
1775243585.233142,True,2954.646,0.0,50.328,2904.291,0.002
1775243588.1781187,True,2944.355,0.0,50.148,2894.18,0.002
1775243591.124488,True,2945.6,0.0,50.159,2895.412,0.002
1775243594.0716267,True,2946.077,0.001,50.142,2895.909,0.002
1775243597.0182729,True,2946.23,0.0,50.358,2895.842,0.002
1775243599.9651275,True,2946.125,0.0,50.424,2895.675,0.002
1775243602.9128802,True,2946.901,0.0,50.381,2896.493,0.002
1775243605.8634248,True,2949.858,0.0,50.609,2899.222,0.002
1775243609.5099745,True,2946.078,0.0,50.154,2895.897,0.002
1775243612.4573038,True,2946.334,0.0,50.344,2895.962,0.002
