timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775225435.0334044,True,2699.68,0.001,50.222,2649.429,0.001
1775225437.7851417,True,2749.607,0.0,50.178,2699.401,0.002
1775225441.0632098,True,2683.332,0.001,50.178,2633.128,0.001
1775225443.766465,True,2701.345,0.0,50.192,2651.128,0.001
1775225446.3838856,True,2615.091,0.001,50.375,2564.689,0.001
1775225449.0993974,True,2713.374,0.0,50.465,2662.883,0.001
1775225451.942617,True,2841.181,0.0,50.343,2790.811,0.001
1775225454.557013,True,2612.239,0.0,50.482,2561.732,0.001
1775225457.8854635,True,3326.008,0.0,50.321,3275.661,0.001
1775225460.472692,True,2585.465,0.0,50.129,2535.312,0.001
1775225463.1772668,True,2702.491,0.001,50.367,2652.098,0.001
1775225466.093676,True,2914.688,0.0,50.336,2864.326,0.001
1775225468.7258277,True,2630.391,0.0,50.157,2580.206,0.001
1775225472.2711961,True,2939.111,0.0,50.387,2888.701,0.001
1775225474.9511313,True,2677.568,0.0,50.338,2627.204,0.001
1775225477.780047,True,2827.152,0.0,50.175,2776.948,0.002
1775225480.489499,True,2707.651,0.0,50.16,2657.465,0.001
1775225484.4410992,True,3949.795,0.0,50.211,3899.559,0.001
1775225487.2243083,True,2781.35,0.001,50.409,2730.917,0.001
1775225490.156323,True,2929.76,0.0,50.205,2879.533,0.001
1775225492.869932,True,2711.306,0.0,50.347,2660.934,0.001
