Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,21,0,2700,2774.951122809441,2625.015314999473,3554.8029299998234,1601.095238095238,0.3533364780731141,0.0,2700,2800,2800,2800,2900,3000,3600,3600,3600,3600,3600
,Aggregated,21,0,2700,2774.951122809441,2625.015314999473,3554.8029299998234,1601.095238095238,0.3533364780731141,0.0,2700,2800,2800,2800,2900,3000,3600,3600,3600,3600,3600
