timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775245490.1595533,True,2950.723,0.001,50.22,2900.382,0.002
1775245493.1066816,True,2946.377,0.0,50.47,2895.876,0.002
1775245496.0563922,True,2949.048,0.0,50.186,2898.83,0.002
1775245499.6107774,True,2954.518,0.0,50.159,2904.329,0.003
1775245502.5594435,True,2948.116,0.0,50.16,2897.928,0.002
1775245505.5098186,True,2949.483,0.0,50.175,2899.282,0.002
1775245508.4585748,True,2948.139,0.0,50.154,2897.96,0.002
1775245511.4050426,True,2945.683,0.001,50.152,2895.502,0.002
1775245514.352711,True,2946.754,0.001,50.213,2896.516,0.001
1775245517.303507,True,2949.7,0.0,50.132,2899.54,0.002
1775245520.2485397,True,2945.098,0.0,50.372,2894.699,0.001
1775245523.1996057,True,2950.2,0.0,50.198,2899.976,0.002
1775245526.1464312,True,2946.094,0.0,50.482,2895.583,0.002
1775245529.0915422,True,2944.396,0.0,50.332,2894.035,0.002
1775245532.5333028,True,2954.163,0.0,50.213,2903.919,0.002
1775245535.484489,True,2950.303,0.001,50.172,2900.104,0.002
1775245538.4321856,True,2946.717,0.0,50.24,2896.448,0.002
1775245541.3810437,True,2948.2,0.001,50.321,2897.845,0.002
1775245544.3287582,True,2946.908,0.0,50.157,2896.693,0.002
1775245547.2759242,True,2946.057,0.0,50.261,2895.767,0.002
