timestamp,elapsed_s,rss_mb,cpu_percent
1775247083.124,0.0,76.5,0.0
1775247084.125,1.0,76.5,0.0
1775247085.125,2.001,76.5,0.0
1775247086.125,3.001,76.5,1.0
1775247087.126,4.002,76.5,0.0
1775247088.127,5.003,76.5,0.0
1775247089.127,6.003,76.5,2.0
1775247090.127,7.003,76.5,0.0
1775247091.128,8.003,76.5,0.0
1775247092.128,9.004,76.5,2.0
1775247093.129,10.004,76.5,0.0
1775247094.129,11.005,76.5,0.0
1775247095.129,12.005,76.5,2.0
1775247096.13,13.005,76.5,0.0
1775247097.13,14.006,76.5,0.0
1775247098.13,15.006,76.5,1.0
1775247099.131,16.007,76.5,0.0
1775247100.131,17.007,76.5,0.0
1775247101.131,18.007,76.5,2.0
1775247102.132,19.008,76.5,0.0
1775247103.132,20.008,76.5,0.0
1775247104.133,21.009,76.5,2.0
1775247105.133,22.009,76.5,0.0
1775247106.648,23.524,76.5,0.0
1775247107.649,24.525,76.5,1.0
1775247108.649,25.525,76.5,0.0
1775247109.649,26.525,76.5,2.0
1775247110.65,27.526,76.5,0.0
1775247111.65,28.526,76.5,0.0
1775247112.651,29.527,76.5,2.0
1775247113.651,30.527,76.5,0.0
1775247114.651,31.527,76.5,0.0
1775247115.652,32.528,76.5,2.0
1775247116.652,33.528,76.5,0.0
1775247117.653,34.528,76.5,0.0
1775247118.653,35.529,76.5,1.0
1775247119.654,36.529,76.5,0.0
1775247120.654,37.53,76.5,0.0
1775247121.654,38.53,76.5,2.0
1775247122.655,39.531,76.5,0.0
1775247123.655,40.531,76.5,0.0
1775247124.655,41.531,76.5,1.0
1775247125.656,42.532,76.5,0.0
1775247126.656,43.532,76.5,0.0
1775247127.657,44.533,76.5,3.0
1775247128.657,45.533,76.5,0.0
1775247129.657,46.533,76.5,0.0
1775247130.658,47.533,76.5,1.0
1775247131.658,48.534,76.5,0.0
1775247132.658,49.534,76.5,0.0
1775247133.659,50.534,76.5,2.0
1775247134.659,51.535,76.5,0.0
1775247135.659,52.535,76.5,0.0
1775247136.66,53.536,76.5,1.0
1775247137.66,54.536,76.5,0.0
1775247139.083,55.959,76.5,0.0
1775247140.083,56.959,76.5,2.0
1775247141.084,57.96,76.5,0.0
1775247142.085,58.961,76.5,0.0
1775247143.086,59.961,76.5,3.0
1775247144.086,60.962,76.5,0.0
1775247145.086,61.962,76.5,0.0
1775247146.087,62.963,76.5,2.0
1775247147.087,63.963,76.5,0.0
