timestamp,elapsed_s,rss_mb,cpu_percent
1775225619.73,0.0,59.13,0.0
1775225620.73,1.001,59.13,0.0
1775225621.731,2.001,59.13,0.0
1775225622.731,3.001,59.13,1.0
1775225623.732,4.002,59.13,0.0
1775225624.732,5.002,59.13,0.0
1775225625.733,6.003,59.13,0.0
1775225626.733,7.004,59.13,0.0
1775225627.734,8.004,59.13,0.0
1775225628.734,9.004,59.13,1.0
1775225629.735,10.005,59.13,0.0
1775225630.735,11.005,59.13,0.0
1775225631.735,12.006,59.13,0.0
1775225632.736,13.006,59.13,0.0
1775225633.736,14.007,59.13,0.0
1775225634.737,15.007,59.13,0.0
1775225636.32,16.59,59.13,0.0
1775225637.32,17.591,59.13,0.0
1775225638.321,18.591,59.13,0.0
1775225639.321,19.592,59.13,1.0
1775225640.322,20.592,59.13,0.0
1775225641.322,21.592,59.13,0.0
1775225642.323,22.593,59.13,0.0
1775225643.323,23.593,59.13,0.0
1775225644.323,24.594,59.13,0.0
1775225645.324,25.594,59.13,0.0
1775225646.324,26.595,59.13,0.0
1775225647.325,27.595,59.13,0.0
1775225648.325,28.595,59.13,1.0
1775225649.325,29.596,59.13,0.0
1775225650.325,30.596,59.13,0.0
1775225651.326,31.596,59.13,0.0
1775225652.326,32.596,59.13,0.0
1775225653.326,33.597,59.13,0.0
1775225654.327,34.597,59.13,0.0
1775225655.327,35.598,59.13,0.0
1775225656.328,36.598,59.13,0.0
1775225657.328,37.599,59.13,0.0
1775225658.329,38.599,59.13,1.0
1775225659.329,39.6,59.13,0.0
1775225660.33,40.6,59.13,0.0
1775225661.33,41.601,59.13,0.0
1775225662.331,42.601,59.13,0.0
1775225663.331,43.602,59.13,0.0
1775225664.332,44.602,59.13,0.0
1775225665.332,45.602,59.13,0.0
1775225666.333,46.603,59.13,0.0
1775225667.333,47.603,59.13,0.0
1775225668.907,49.178,59.13,0.0
1775225669.908,50.178,59.13,0.0
1775225670.908,51.179,59.13,0.0
1775225671.909,52.179,59.13,0.0
1775225672.909,53.18,59.13,0.0
1775225673.91,54.18,59.13,1.0
1775225674.91,55.181,59.13,0.0
1775225675.911,56.181,59.13,0.0
1775225676.911,57.181,59.13,0.0
1775225677.911,58.182,59.13,0.0
1775225678.912,59.182,59.13,0.0
1775225679.912,60.183,59.13,0.0
1775225680.913,61.183,59.13,0.0
1775225681.913,62.184,59.13,0.0
1775225682.914,63.184,59.13,0.0
1775225683.914,64.184,59.13,0.0
