timestamp,elapsed_s,rss_mb,cpu_percent
1775240752.648,0.0,73.25,0.0
1775240754.289,1.642,73.25,0.0
1775240755.29,2.642,73.25,0.0
1775240756.29,3.643,73.25,2.0
1775240757.291,4.643,73.25,0.0
1775240758.291,5.644,73.25,2.0
1775240759.292,6.644,73.25,0.0
1775240760.292,7.645,73.25,0.0
1775240761.293,8.645,73.25,1.0
1775240762.293,9.646,73.25,0.0
1775240763.294,10.646,73.25,2.0
1775240764.294,11.647,73.25,0.0
1775240765.295,12.647,73.25,2.0
1775240766.296,13.648,73.25,0.0
1775240767.296,14.648,73.25,0.0
1775240768.296,15.649,73.25,1.0
1775240769.297,16.649,73.25,0.0
1775240770.297,17.65,73.25,2.0
1775240771.298,18.65,73.25,0.0
1775240772.298,19.65,73.25,0.0
1775240773.299,20.651,73.25,2.0
1775240774.299,21.651,73.25,0.0
1775240775.299,22.652,73.25,1.0
1775240776.3,23.652,73.25,1.0
1775240777.3,24.653,73.25,0.0
1775240778.301,25.653,73.25,1.0
1775240779.301,26.653,73.25,0.0
1775240780.301,27.654,73.25,2.0
1775240781.302,28.654,73.25,0.0
1775240782.302,29.654,73.25,2.0
1775240783.303,30.655,73.25,1.0
1775240784.303,31.655,73.25,0.0
1775240785.303,32.655,73.25,2.0
1775240786.885,34.238,73.25,0.0
1775240787.886,35.238,73.25,1.0
1775240788.886,36.238,73.25,0.0
1775240789.887,37.239,73.25,0.0
1775240790.887,38.24,73.25,2.0
1775240791.888,39.24,73.25,0.0
1775240792.888,40.24,73.25,1.0
1775240793.888,41.241,73.25,0.0
1775240794.889,42.241,73.25,0.0
1775240795.889,43.241,73.25,3.0
1775240796.889,44.242,73.25,0.0
1775240797.89,45.242,73.25,1.0
1775240798.89,46.242,73.25,0.0
1775240799.891,47.243,73.25,2.0
1775240800.891,48.243,73.25,0.0
1775240801.892,49.244,73.25,0.0
1775240802.892,50.244,73.25,2.0
1775240803.893,51.245,73.25,0.0
1775240804.893,52.246,73.25,1.0
1775240805.894,53.246,73.25,0.0
1775240806.894,54.246,73.25,0.0
1775240807.895,55.247,73.25,2.0
1775240808.895,56.247,73.25,0.0
1775240809.896,57.248,73.25,2.0
1775240810.896,58.248,73.25,0.0
1775240811.896,59.249,73.25,1.0
1775240812.897,60.249,73.25,1.0
1775240813.897,61.249,73.25,0.0
1775240814.898,62.25,73.25,1.0
1775240815.898,63.25,73.25,1.0
1775240816.899,64.251,73.25,4.0
