timestamp,elapsed_s,rss_mb,cpu_percent
1775239182.554,0.0,73.25,0.0
1775239183.554,1.001,73.25,0.0
1775239184.555,2.001,73.25,0.0
1775239185.555,3.001,73.25,3.0
1775239186.556,4.002,73.25,0.0
1775239187.556,5.002,73.25,2.0
1775239188.556,6.002,73.25,0.0
1775239189.557,7.003,73.25,0.0
1775239190.557,8.003,73.25,2.0
1775239191.558,9.004,73.25,0.0
1775239192.558,10.004,73.25,2.0
1775239193.558,11.004,73.25,0.0
1775239194.559,12.005,73.25,2.0
1775239195.559,13.005,73.25,0.0
1775239196.56,14.006,73.25,0.0
1775239197.56,15.006,73.25,1.0
1775239198.56,16.007,73.25,0.0
1775239199.561,17.007,73.25,2.0
1775239200.561,18.007,73.25,0.0
1775239201.561,19.007,73.25,0.0
1775239202.562,20.008,73.25,1.0
1775239203.562,21.008,73.25,0.0
1775239204.563,22.009,73.25,2.0
1775239205.566,23.012,73.25,0.0
1775239206.571,24.017,73.25,0.0
1775239207.578,25.025,73.25,1.0
1775239208.58,26.026,73.25,1.0
1775239209.58,27.026,73.25,1.0
1775239210.581,28.027,73.25,0.0
1775239211.581,29.027,73.25,0.0
1775239212.582,30.028,73.25,3.0
1775239213.582,31.028,73.25,0.0
1775239214.582,32.029,73.25,2.0
1775239215.583,33.029,73.25,0.0
1775239216.583,34.029,73.25,1.0
1775239217.584,35.03,73.25,1.0
1775239218.584,36.03,73.25,0.0
1775239219.584,37.03,73.25,1.0
1775239220.585,38.031,73.25,0.0
1775239221.585,39.031,73.25,2.0
1775239222.586,40.032,73.25,0.0
1775239223.587,41.033,73.25,0.0
1775239224.587,42.033,73.25,2.0
1775239225.588,43.034,73.25,0.0
1775239226.589,44.035,73.25,1.0
1775239227.589,45.035,73.25,0.0
1775239228.589,46.036,73.25,0.0
1775239229.59,47.036,73.25,3.0
1775239230.59,48.036,73.25,0.0
1775239231.591,49.037,73.25,2.0
1775239232.591,50.037,73.25,0.0
1775239233.592,51.038,73.25,1.0
1775239234.592,52.038,73.25,0.0
1775239235.592,53.039,73.25,0.0
1775239236.593,54.039,73.25,2.0
1775239238.223,55.669,73.25,0.0
1775239239.223,56.67,73.25,3.0
1775239240.224,57.67,73.25,0.0
1775239241.224,58.67,73.25,0.0
1775239242.225,59.671,73.25,2.0
1775239243.225,60.671,73.25,0.0
1775239244.226,61.672,73.25,1.0
1775239245.226,62.672,73.25,0.0
1775239246.226,63.672,73.25,5.0
