timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775239187.2173853,240.664,183.695,2445.346,13,True
1775239189.6410627,2658.511,183.849,4864.767,13,True
1775239192.061685,5078.447,183.789,7284.072,13,True
1775239194.4842014,7500.289,183.81,9706.116,13,True
1775239196.905522,9921.676,183.75,12126.878,13,True
1775239199.3281512,12341.322,183.802,14547.014,13,True
1775239201.7558296,14762.537,184.273,16973.886,13,True
1775239204.2161458,17186.552,187.488,19436.491,13,True
1775239206.716935,19651.244,190.708,21939.825,13,True
1775239209.2231355,22156.98,190.453,24442.474,13,True
1775239211.6624625,24660.981,185.109,26882.345,13,True
1775239214.0877466,27099.987,183.773,29305.322,13,True
1775239216.5032911,29515.224,183.75,31720.456,13,True
1775239218.9335363,31934.693,184.618,34150.175,13,True
1775239221.3474221,34356.652,183.911,36563.65,13,True
1775239223.7747018,36779.332,184.224,38990.29,13,True
1775239226.2016315,39207.828,184.073,41416.82,13,True
1775239228.6316411,41632.513,184.49,43846.461,13,True
1775239231.0492156,44057.407,183.843,46263.637,13,True
1775239233.472866,46480.837,183.831,48686.924,13,True
1775239235.902584,48902.592,184.47,51116.306,13,True
1775239238.9502213,51328.357,183.808,53534.168,13,True
1775239241.3732553,53756.5,183.35,55956.774,13,True
1775239243.7948728,56171.159,183.901,58378.034,13,True
