Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,20,0,28000,21891.296895849995,2726.571663999948,28581.79033799979,11.8,0.3471142703797284,0.0,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000
,Aggregated,20,0,28000,21891.296895849995,2726.571663999948,28581.79033799979,11.8,0.3471142703797284,0.0,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000
