timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775240263.7703228,260.951,184.7,2477.438,13,True
1775240266.1826422,2674.709,183.795,4880.319,13,True
1775240268.6119752,5094.746,184.492,7308.713,13,True
1775240271.027558,7517.862,183.789,9723.379,13,True
1775240273.4464958,9936.763,183.737,12141.665,13,True
1775240275.867533,12362.725,183.274,14562.115,13,True
1775240278.2893429,14777.83,183.775,16983.287,13,True
1775240280.7094636,17198.27,183.709,19402.882,13,True
1775240283.1388535,19619.068,184.392,21831.827,13,True
1775240285.5530903,22039.988,183.787,24245.503,13,True
1775240287.9750664,24461.206,183.796,26667.036,13,True
1775240290.398204,26884.545,183.761,29089.824,13,True
1775240292.8189638,29304.725,183.783,31510.227,13,True
1775240296.2738712,31725.471,184.351,33937.76,13,True
1775240298.6945548,34146.643,184.28,36358.076,13,True
1775240301.1197727,36570.417,184.371,38782.93,13,True
1775240303.5461411,38999.546,184.109,41208.94,13,True
1775240305.962345,41413.837,184.236,43624.733,13,True
1775240308.3768897,43833.405,183.767,46038.935,13,True
1775240310.7999623,46254.622,183.907,48461.567,13,True
1775240313.2300718,48675.873,184.615,50891.325,13,True
1775240315.6464522,51102.121,183.758,53307.32,13,True
1775240318.0704863,53522.46,184.035,55730.971,13,True
1775240320.4885795,55942.935,183.809,58148.694,13,True
