Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,20,0,27000,22057.800798899985,2827.7367569999114,28890.368922000107,11.85,0.3447315311345297,0.0,27000,28000,28000,29000,29000,29000,29000,29000,29000,29000,29000
,Aggregated,20,0,27000,22057.800798899985,2827.7367569999114,28890.368922000107,11.85,0.3447315311345297,0.0,27000,28000,28000,29000,29000,29000,29000,29000,29000,29000,29000
