Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,20,0,14000,13098.903224299944,2449.792656000227,15935.761721999825,11.9,0.33569165372405285,0.0,14000,15000,15000,15000,16000,16000,16000,16000,16000,16000,16000
,Aggregated,20,0,14000,13098.903224299944,2449.792656000227,15935.761721999825,11.9,0.33569165372405285,0.0,14000,15000,15000,15000,16000,16000,16000,16000,16000,16000,16000
