Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,24,0,29000,30525.529682458455,2532.330655001715,58406.36287599773,13.0,0.3954379115612859,0.0,32000,39000,46000,49000,54000,56000,58000,58000,58000,58000,58000
,Aggregated,24,0,29000,30525.529682458455,2532.330655001715,58406.36287599773,13.0,0.3954379115612859,0.0,32000,39000,46000,49000,54000,56000,58000,58000,58000,58000,58000
