timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775242665.604795,287.272,183.795,2492.946,13,True
1775242668.0273426,2698.371,183.901,4905.252,13,True
1775242670.453297,5118.137,184.327,7330.12,13,True
1775242673.3715734,7538.912,183.796,9744.576,13,True
1775242675.792554,9959.938,183.752,12165.036,13,True
1775242678.2139544,12380.734,183.739,14585.947,13,True
1775242680.6361363,14801.044,183.838,17007.194,13,True
1775242683.0552459,17225.858,183.32,19425.812,13,True
1775242685.4767911,19640.124,183.887,21846.885,13,True
1775242687.9003952,22063.128,183.9,24270.046,13,True
1775242690.3227441,24475.412,183.815,26681.359,13,True
1775242692.744513,26884.584,183.781,29090.251,13,True
1775242695.1675022,29302.775,183.745,31507.786,13,True
1775242697.5965548,31730.559,184.268,33941.844,13,True
1775242700.0140216,34152.237,183.843,36358.638,13,True
1775242702.4360268,36574.261,183.822,38780.198,13,True
1775242705.4756007,38996.062,184.466,41209.736,13,True
1775242707.8946478,41418.917,184.111,43628.313,13,True
1775242710.3142369,43847.393,183.308,46047.204,13,True
1775242712.7358274,46262.346,183.795,48468.338,13,True
1775242715.1591847,48685.516,183.806,50891.311,13,True
1775242717.5800924,51106.346,183.762,53311.717,13,True
1775242720.0019248,53509.043,183.756,55714.222,13,True
1775242722.4258845,55968.373,183.85,58174.679,13,True
