timestamp,elapsed_s,rss_mb,cpu_percent
1775224551.725,0.0,58.88,0.0
1775224553.318,1.593,58.88,0.0
1775224554.318,2.593,58.88,0.0
1775224555.319,3.594,59.01,1.0
1775224556.32,4.595,59.01,0.0
1775224557.321,5.596,59.01,0.0
1775224558.321,6.597,59.01,1.0
1775224559.322,7.597,59.01,0.0
1775224560.322,8.597,59.01,0.0
1775224561.322,9.598,59.01,0.0
1775224562.323,10.598,59.01,1.0
1775224563.323,11.599,59.01,0.0
1775224564.324,12.599,59.01,0.0
1775224565.324,13.6,59.01,1.0
1775224566.324,14.6,59.01,1.0
1775224567.325,15.6,59.01,0.0
1775224568.325,16.601,59.01,0.0
1775224569.326,17.601,59.01,0.0
1775224570.326,18.602,59.01,0.0
1775224571.327,19.602,59.01,1.0
1775224572.327,20.603,59.01,1.0
1775224573.329,21.604,59.01,0.0
1775224574.33,22.605,59.01,0.0
1775224575.33,23.605,59.01,0.0
1775224576.33,24.606,59.01,1.0
1775224577.331,25.606,59.01,0.0
1775224578.331,26.606,59.01,1.0
1775224579.331,27.607,59.01,0.0
1775224580.332,28.607,59.01,0.0
1775224581.332,29.608,59.01,0.0
1775224582.333,30.608,59.01,0.0
1775224583.333,31.609,59.01,0.0
1775224584.334,32.609,59.01,1.0
1775224585.905,34.18,59.01,0.0
1775224586.906,35.181,59.01,0.0
1775224587.906,36.181,59.01,0.0
1775224588.907,37.182,59.01,1.0
1775224589.907,38.182,59.01,0.0
1775224590.908,39.184,59.01,0.0
1775224591.909,40.184,59.01,1.0
1775224592.909,41.184,59.01,0.0
1775224593.91,42.185,59.01,0.0
1775224594.91,43.185,59.01,1.0
1775224595.911,44.186,59.01,0.0
1775224596.911,45.186,59.01,0.0
1775224597.912,46.187,59.01,0.0
1775224598.912,47.187,59.01,2.0
1775224599.912,48.188,59.01,0.0
1775224600.913,49.188,59.01,0.0
1775224601.913,50.189,59.01,0.0
1775224602.914,51.189,59.01,1.0
1775224603.914,52.19,59.01,0.0
1775224604.915,53.19,59.01,0.0
1775224605.915,54.191,59.01,0.0
1775224606.916,55.191,59.01,1.0
1775224607.916,56.191,59.01,0.0
1775224608.917,57.192,59.01,0.0
1775224609.917,58.193,59.01,1.0
1775224610.918,59.193,59.01,0.0
1775224611.918,60.193,59.01,0.0
1775224612.919,61.194,59.01,0.0
1775224613.919,62.194,59.01,1.0
1775224614.919,63.195,59.01,0.0
1775224615.92,64.195,59.01,1.0
