Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,20,0,28000,22349.554296999988,2602.7979020000203,29660.94907500019,11.6,0.3432990683244747,0.0,29000,29000,29000,30000,30000,30000,30000,30000,30000,30000,30000
,Aggregated,20,0,28000,22349.554296999988,2602.7979020000203,29660.94907500019,11.6,0.3432990683244747,0.0,29000,29000,29000,30000,30000,30000,30000,30000,30000,30000,30000
