timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775224368.5657816,850.671,222.842,3499.166,11,True
1775224371.2656322,4163.836,199.39,6194.943,11,True
1775224374.1062732,6767.217,192.766,9035.134,12,True
1775224377.0793176,9622.467,193.873,12007.641,13,True
1775224379.9555001,12551.573,209.834,14883.174,12,True
1775224382.8800075,12045.18,194.631,14314.098,12,True
1775224385.2524905,12073.631,212.422,13986.727,10,True
1775224387.9792454,11566.928,204.431,13872.856,12,True
1775224391.2577827,11505.508,205.843,13633.9,11,True
1775224393.9424047,11283.613,195.804,13442.336,12,True
1775224396.7839825,10987.399,214.212,13359.393,12,True
1775224399.6339903,11563.974,206.491,13836.939,12,True
1775224402.1887445,11509.602,195.901,13664.927,12,True
1775224404.8906143,11545.125,189.215,13632.735,12,True
1775224407.714393,11491.456,207.275,13771.892,12,True
1775224410.9918876,12039.814,194.627,14207.804,12,True
1775224413.9688573,12129.398,195.948,14334.742,12,True
1775224416.6158426,12218.093,199.092,14427.006,12,True
1775224419.3196898,12207.704,201.71,14428.975,12,True
