Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,98,0,2700,2888.334993387749,2285.6022629998733,9967.915510000012,1189.5102040816328,1.6117159633394562,0.0,2700,2800,2900,2900,3300,3600,4800,10000,10000,10000,10000
,Aggregated,98,0,2700,2888.334993387749,2285.6022629998733,9967.915510000012,1189.5102040816328,1.6117159633394562,0.0,2700,2800,2900,2900,3300,3600,4800,10000,10000,10000,10000
