Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,761,0,3800,3773.488431308808,2896.193796999796,4281.711636000182,793.0,12.82509808499948,0.0,3800,3800,3900,3900,4000,4000,4200,4300,4300,4300,4300
,Aggregated,761,0,3800,3773.488431308808,2896.193796999796,4281.711636000182,793.0,12.82509808499948,0.0,3800,3800,3900,3900,4000,4000,4200,4300,4300,4300,4300
