timestamp,elapsed_s,rss_mb,cpu_percent
1775329114.431,0.0,150.5,0.0
1775329115.431,1.0,150.5,0.0
1775329116.431,2.001,150.5,0.0
1775329117.432,3.001,150.5,69.0
1775329118.432,4.001,150.5,31.0
1775329119.432,5.002,150.5,0.0
1775329120.433,6.002,150.5,0.0
1775329121.433,7.003,150.5,85.0
1775329122.434,8.003,150.5,11.0
1775329123.434,9.004,150.5,0.0
1775329124.434,10.004,150.5,4.0
1775329125.435,11.004,150.5,96.0
1775329126.435,12.005,150.5,0.0
1775329127.436,13.005,150.5,4.0
1775329128.436,14.005,150.5,19.0
1775329129.436,15.006,150.5,81.0
1775329130.437,16.006,150.5,2.0
1775329132.104,17.673,150.5,2.0
1775329133.105,18.674,150.5,34.0
1775329134.106,19.676,150.5,64.9
1775329135.108,20.677,150.5,2.0
1775329136.108,21.677,150.5,1.0
1775329137.108,22.678,150.5,53.0
1775329138.109,23.678,150.5,47.0
1775329139.109,24.679,150.5,2.0
1775329140.11,25.679,150.5,2.0
1775329141.11,26.679,150.5,71.0
1775329142.11,27.68,150.5,27.0
1775329143.11,28.68,150.5,2.0
1775329144.111,29.68,150.5,1.0
1775329145.111,30.68,150.5,93.0
1775329146.111,31.681,150.5,2.0
1775329147.112,32.681,150.5,4.0
1775329148.112,33.682,150.5,13.0
1775329149.113,34.682,150.5,85.0
1775329150.113,35.683,150.5,3.0
1775329151.113,36.683,150.5,0.0
1775329152.114,37.683,150.5,32.0
1775329153.114,38.684,157.0,77.0
1775329154.114,39.684,157.0,0.0
1775329155.115,40.684,157.0,0.0
1775329156.115,41.685,157.0,50.0
1775329157.116,42.685,157.0,51.0
1775329158.116,43.685,157.0,4.0
1775329159.116,44.686,157.0,6.0
1775329160.117,45.686,157.0,64.0
1775329161.117,46.687,157.0,34.0
1775329162.117,47.687,157.0,4.0
1775329163.118,48.688,157.0,2.0
1775329164.753,50.323,157.0,82.8
1775329165.754,51.324,157.0,17.0
1775329166.755,52.324,157.0,2.0
1775329167.755,53.325,157.0,4.0
1775329168.756,54.325,157.0,93.9
1775329169.756,55.326,157.0,2.0
1775329170.757,56.326,157.0,0.0
1775329171.757,57.326,157.0,39.0
1775329172.757,58.327,157.0,62.0
1775329173.758,59.327,157.0,4.0
1775329174.758,60.327,157.0,14.0
1775329175.758,61.328,157.0,54.0
1775329176.759,62.328,157.0,33.0
1775329177.759,63.329,157.0,14.0
1775329178.76,64.329,157.0,0.0
