Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,20,0,2700,2911.933538899997,2385.573346000001,4291.024508999982,1190.7,0.33576871423172105,0.0,2700,2800,2900,3300,4200,4300,4300,4300,4300,4300,4300
,Aggregated,20,0,2700,2911.933538899997,2385.573346000001,4291.024508999982,1190.7,0.33576871423172105,0.0,2700,2800,2900,3300,4200,4300,4300,4300,4300,4300,4300
