Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,771,0,3800,3711.33593763426,2897.61015699969,4188.927653000064,793.0,12.941619345116699,0.0,3800,3900,3900,3900,4000,4000,4100,4100,4200,4200,4200
,Aggregated,771,0,3800,3711.33593763426,2897.61015699969,4188.927653000064,793.0,12.941619345116699,0.0,3800,3900,3900,3900,4000,4000,4100,4100,4200,4200,4200
