timestamp,elapsed_s,rss_mb,cpu_percent
1775329382.141,0.0,157.0,0.0
1775329383.141,1.001,157.0,0.0
1775329384.141,2.001,157.0,0.0
1775329385.142,3.001,156.45,68.0
1775329386.142,4.002,156.45,101.0
1775329387.143,5.002,157.57,26.0
1775329388.143,6.002,157.57,0.0
1775329389.143,7.003,157.57,0.0
1775329390.144,8.003,166.07,89.0
1775329391.144,9.004,207.2,101.0
1775329392.144,10.004,207.95,13.0
1775329393.145,11.004,207.95,0.0
1775329394.145,12.005,207.95,2.0
1775329395.764,13.623,207.95,100.0
1775329396.764,14.624,207.95,98.0
1775329397.765,15.624,207.95,0.0
1775329398.765,16.625,207.95,16.0
1775329399.766,17.625,207.95,18.0
1775329400.766,18.625,207.95,103.0
1775329401.766,19.626,207.95,96.0
1775329402.767,20.626,207.95,0.0
1775329403.767,21.626,207.95,0.0
1775329404.767,22.627,207.95,35.0
1775329405.768,23.627,207.95,102.0
1775329406.768,24.628,207.95,72.0
1775329407.769,25.628,207.95,7.0
1775329408.769,26.629,207.95,19.0
1775329409.77,27.629,207.95,47.0
1775329410.77,28.629,207.95,102.0
1775329411.77,29.63,207.95,49.0
1775329412.771,30.63,207.95,4.0
1775329413.771,31.631,207.95,0.0
1775329414.771,32.631,207.95,95.0
1775329415.772,33.631,207.95,102.0
1775329416.772,34.632,207.95,2.0
1775329417.773,35.632,207.95,24.0
1775329418.773,36.632,207.95,17.0
1775329419.773,37.633,207.95,103.0
1775329420.774,38.633,207.95,74.0
1775329421.774,39.634,207.95,1.0
1775329422.775,40.634,207.95,27.0
1775329423.775,41.634,207.95,65.0
1775329424.775,42.635,207.95,102.0
1775329425.776,43.635,207.95,29.0
1775329426.776,44.636,207.95,5.0
1775329428.389,46.248,207.95,14.0
1775329429.39,47.249,207.95,101.9
1775329430.39,48.249,207.95,81.0
1775329431.39,49.25,207.95,0.0
1775329432.391,50.25,207.95,0.0
1775329433.391,51.25,207.95,62.0
1775329434.391,52.251,207.95,102.0
1775329435.392,53.251,207.95,31.0
1775329436.392,54.252,207.95,30.0
1775329437.393,55.252,207.95,0.0
1775329438.393,56.252,207.95,85.0
1775329439.393,57.253,207.95,103.0
1775329440.394,58.253,207.95,8.0
1775329441.394,59.254,207.95,0.0
1775329442.394,60.254,207.95,29.0
1775329443.395,61.254,207.95,101.0
1775329444.395,62.255,207.95,61.0
1775329445.395,63.255,207.95,23.0
1775329446.396,64.255,207.95,0.0
