Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,450,0,3200,3200.2919602111183,2921.26584899961,3471.997984999689,793.0,7.528241453318101,0.0,3200,3200,3300,3300,3400,3400,3500,3500,3500,3500,3500
,Aggregated,450,0,3200,3200.2919602111183,2921.26584899961,3471.997984999689,793.0,7.528241453318101,0.0,3200,3200,3300,3300,3400,3400,3500,3500,3500,3500,3500
