timestamp,elapsed_s,rss_mb,cpu_percent
1775321814.568,0.0,56.63,0.0
1775321815.568,1.0,56.63,0.0
1775321816.569,2.001,56.63,0.0
1775321817.569,3.001,56.63,0.0
1775321818.57,4.002,56.63,0.0
1775321819.57,5.002,56.63,0.0
1775321820.571,6.003,56.63,1.0
1775321821.571,7.003,56.63,0.0
1775321822.571,8.003,56.63,0.0
1775321823.572,9.004,56.63,0.0
1775321824.572,10.004,56.63,0.0
1775321825.572,11.004,56.63,0.0
1775321826.573,12.005,56.63,0.0
1775321827.573,13.005,56.63,0.0
1775321828.574,14.006,56.63,1.0
1775321829.574,15.006,56.63,0.0
1775321830.574,16.006,56.63,0.0
1775321831.575,17.007,56.63,0.0
1775321832.575,18.007,56.63,0.0
1775321834.362,19.794,56.63,0.0
1775321835.363,20.795,56.63,0.0
1775321836.363,21.795,56.63,0.0
1775321837.364,22.795,56.63,0.0
1775321838.364,23.796,56.63,0.0
1775321839.364,24.796,56.63,0.0
1775321840.364,25.796,56.63,0.0
1775321841.365,26.797,56.63,0.0
1775321842.365,27.797,56.63,0.0
1775321843.365,28.797,56.63,0.0
1775321844.366,29.798,56.63,1.0
1775321845.366,30.798,56.63,0.0
1775321846.367,31.799,56.63,0.0
1775321847.367,32.799,56.63,0.0
1775321848.368,33.8,56.63,0.0
1775321849.368,34.8,56.63,0.0
1775321850.368,35.8,56.63,0.0
1775321851.369,36.801,56.63,0.0
1775321852.369,37.801,56.63,0.0
1775321853.37,38.802,56.63,0.0
1775321854.371,39.803,56.63,0.0
1775321855.371,40.803,56.63,0.0
1775321856.371,41.803,56.63,0.0
1775321857.372,42.804,56.63,0.0
1775321858.372,43.804,56.63,0.0
1775321859.372,44.804,56.63,1.0
1775321860.373,45.805,56.63,0.0
1775321861.374,46.806,56.63,0.0
1775321862.374,47.806,56.63,0.0
1775321863.374,48.806,56.63,0.0
1775321864.375,49.807,56.63,0.0
1775321865.375,50.807,56.63,0.0
1775321867.138,52.57,56.63,0.0
1775321868.138,53.57,56.63,0.0
1775321869.138,54.57,56.63,0.0
1775321870.139,55.571,56.63,0.0
1775321871.139,56.571,56.63,0.0
1775321872.14,57.572,56.63,1.0
1775321873.14,58.572,56.63,0.0
1775321874.141,59.573,56.63,0.0
1775321875.141,60.573,56.75,0.0
1775321876.142,61.574,56.75,0.0
1775321877.142,62.574,56.75,0.0
1775321878.142,63.574,56.75,0.0
1775321879.143,64.575,56.75,0.0
