Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,767,0,3800,3762.3349487665923,2896.344735000639,4395.406677999745,793.0,12.682466051472494,0.0,3800,3900,3900,3900,4000,4000,4200,4200,4400,4400,4400
,Aggregated,767,0,3800,3762.3349487665923,2896.344735000639,4395.406677999745,793.0,12.682466051472494,0.0,3800,3900,3900,3900,4000,4000,4200,4200,4400,4400,4400
