timestamp,elapsed_s,rss_mb,cpu_percent
1775250058.096,0.0,66.28,0.0
1775250059.096,1.0,66.28,0.0
1775250060.097,2.001,66.28,0.0
1775250061.097,3.001,66.28,1.0
1775250062.098,4.002,66.28,0.0
1775250063.098,5.002,66.28,0.0
1775250064.099,6.003,66.28,1.0
1775250065.099,7.003,66.28,0.0
1775250066.099,8.003,66.28,0.0
1775250067.1,9.004,66.28,0.0
1775250068.1,10.004,66.28,0.0
1775250069.1,11.004,66.28,1.0
1775250070.101,12.005,66.28,0.0
1775250071.104,13.008,66.28,0.0
1775250072.105,14.009,66.28,1.0
1775250073.106,15.01,66.28,0.0
1775250074.106,16.01,66.28,1.0
1775250075.107,17.011,66.28,0.0
1775250076.108,18.012,66.28,0.0
1775250077.109,19.013,66.28,1.0
1775250078.11,20.014,66.28,0.0
1775250079.11,21.014,66.28,0.0
1775250080.111,22.015,66.28,1.0
1775250081.111,23.015,66.28,0.0
1775250082.112,24.016,66.28,0.0
1775250083.112,25.016,66.28,1.0
1775250084.112,26.016,66.28,0.0
1775250085.113,27.017,66.28,0.0
1775250086.113,28.017,66.28,0.0
1775250087.114,29.018,66.28,1.0
1775250088.114,30.018,66.28,0.0
1775250089.115,31.019,66.28,0.0
1775250090.115,32.019,66.28,0.0
1775250091.115,33.019,66.28,1.0
1775250092.116,34.02,66.28,0.0
1775250093.116,35.02,66.28,1.0
1775250094.116,36.02,66.28,0.0
1775250095.117,37.021,66.28,1.0
1775250096.117,38.021,66.28,0.0
1775250097.117,39.021,66.28,0.0
1775250098.118,40.022,66.28,0.0
1775250099.118,41.022,66.28,0.0
1775250100.119,42.023,66.28,1.0
1775250101.119,43.023,66.28,0.0
1775250102.12,44.024,66.28,0.0
1775250103.12,45.024,66.28,1.0
1775250104.121,46.025,66.28,0.0
1775250105.122,47.026,66.28,0.0
1775250106.123,48.027,66.28,0.0
1775250107.124,49.028,66.28,1.0
1775250108.125,50.029,66.28,0.0
1775250109.125,51.029,66.28,0.0
1775250110.126,52.03,66.28,1.0
1775250111.127,53.031,66.28,1.0
1775250112.127,54.031,66.28,0.0
1775250113.128,55.032,66.28,0.0
1775250114.128,56.032,66.28,1.0
1775250115.129,57.033,66.28,0.0
1775250116.129,58.033,66.28,0.0
1775250117.129,59.033,66.28,1.0
1775250118.13,60.034,66.28,0.0
1775250119.13,61.034,66.28,0.0
1775250120.131,62.035,66.28,1.0
1775250121.131,63.035,66.28,0.0
