timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775251098.4307487,697.782,212.862,3477.856,12,True
1775251101.1312728,3989.486,198.323,6174.802,12,True
1775251104.0882149,6928.181,198.243,9131.15,12,True
1775251106.7755568,9642.236,232.668,11817.468,10,True
1775251109.531151,12341.269,200.656,14571.757,12,True
1775251112.439185,15052.484,218.717,17478.639,12,True
1775251115.1702452,17982.67,197.744,20209.188,12,True
1775251118.1571636,20723.15,203.672,23195.704,13,True
1775251120.898085,23882.406,204.395,25936.087,11,True
1775251123.583036,26437.887,196.714,28620.589,12,True
1775251126.4892044,25721.989,212.347,28058.334,12,True
1775251129.266043,25884.976,202.729,28134.634,12,True
1775251131.9957736,25649.059,202.69,27907.442,12,True
1775251134.7090752,25728.476,194.869,27933.367,12,True
1775251137.4649968,25786.541,195.146,27933.735,12,True
1775251140.137731,25555.299,212.319,27698.312,11,True
1775251142.8101141,25550.435,207.898,27639.733,11,True
1775251146.3071704,25782.179,208.379,28149.887,12,True
1775251149.1941397,26026.526,204.43,28295.937,12,True
1775251152.8729784,27022.957,199.335,29289.836,11,True
