Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,24,0,29000,30337.524578624972,2464.7417890000725,58227.99434599983,13.0,0.4120513433383623,0.0,32000,39000,46000,49000,53000,56000,58000,58000,58000,58000,58000
,Aggregated,24,0,29000,30337.524578624972,2464.7417890000725,58227.99434599983,13.0,0.4120513433383623,0.0,32000,39000,46000,49000,53000,56000,58000,58000,58000,58000,58000
