timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775250975.0295024,984.882,197.587,3161.287,12,True
1775250977.964882,3894.28,210.749,6093.231,11,True
1775250980.8654487,6697.367,201.893,8993.201,12,True
1775250984.0700185,9719.958,197.847,12197.048,13,True
1775250986.845667,12764.811,200.095,14972.061,12,True
1775250989.6074114,15481.223,204.223,17732.416,12,True
1775250992.5606916,18242.091,212.677,20684.957,12,True
1775250995.7487583,21296.108,227.074,23872.476,12,True
1775250998.5755913,24399.296,207.567,26698.927,12,True
1775251001.7136123,27528.525,204.027,29836.341,12,True
1775251004.5736904,27289.165,202.826,29544.074,12,True
1775251007.9002388,27702.151,198.124,29935.252,12,True
1775251010.9430337,27606.544,217.058,30077.472,12,True
1775251014.4788659,27813.169,227.489,30408.744,12,True
1775251017.2866333,28204.138,200.261,30440.835,12,True
1775251019.7594032,28163.847,196.437,30151.88,11,True
1775251022.7145746,27973.819,195.625,30153.773,12,True
1775251025.5344844,27539.731,203.673,29785.616,12,True
1775251028.280046,27470.894,202.823,29704.348,12,True
1775251030.820968,27074.389,213.825,29107.249,10,True
