Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,19,0,14000,13234.740296105261,3245.485313000245,15277.13946799986,11.789473684210526,0.3341680653553593,0.0,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
,Aggregated,19,0,14000,13234.740296105261,3245.485313000245,15277.13946799986,11.789473684210526,0.3341680653553593,0.0,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
