timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775297704.184669,292.532,184.573,2507.53,13,True
1775297706.6135218,2713.035,184.299,4924.74,13,True
1775297709.0370471,5146.943,183.356,7347.362,13,True
1775297711.4598765,7562.845,183.861,9769.33,13,True
1775297713.8812299,9983.119,183.79,12188.895,13,True
1775297716.3036134,12404.415,183.83,14610.672,13,True
1775297718.7328658,14825.192,184.392,17038.801,13,True
1775297721.1554365,17246.103,184.554,19460.832,13,True
1775297723.5768733,19668.593,184.408,21881.549,13,True
1775297725.9911213,22080.192,183.756,24285.744,13,True
1775297728.420852,24500.896,184.482,26714.773,13,True
1775297730.837048,26909.773,183.736,29114.679,13,True
1775297733.27079,29330.811,184.75,31547.917,13,True
1775297735.6929922,31763.716,183.814,33969.736,13,True
1775297738.1193812,34187.109,184.051,36395.784,13,True
1775297740.5434194,36610.436,184.076,38819.453,13,True
1775297742.9711416,39036.396,184.193,41246.768,13,True
1775297745.3923218,41459.365,184.009,43667.568,13,True
1775297747.8187366,43881.879,184.301,46093.583,13,True
1775297750.2337985,46302.666,183.778,48508.223,13,True
1775297752.6569428,48725.351,183.778,50930.816,13,True
1775297755.0871992,51146.241,184.528,53360.65,13,True
1775297757.502517,53552.527,183.8,55758.235,13,True
1775297759.923574,55973.329,183.782,58178.84,13,True
