timestamp,elapsed_s,rss_mb,cpu_percent
1775294547.078,0.0,79.29,0.0
1775294548.078,1.0,79.29,0.0
1775294549.079,2.001,79.29,0.0
1775294550.079,3.001,79.29,1.0
1775294551.08,4.002,79.29,0.0
1775294552.08,5.002,79.29,2.0
1775294553.08,6.002,79.29,0.0
1775294554.081,7.003,79.29,0.0
1775294555.081,8.003,79.29,2.0
1775294556.081,9.003,79.29,0.0
1775294557.082,10.004,79.29,2.0
1775294558.083,11.005,79.29,0.0
1775294559.084,12.006,79.29,1.0
1775294560.085,13.007,79.29,1.0
1775294561.087,14.009,79.29,0.0
1775294562.089,15.011,79.29,1.0
1775294563.089,16.011,79.29,1.0
1775294564.089,17.011,79.29,1.0
1775294565.09,18.012,79.29,0.0
1775294566.091,19.013,79.29,0.0
1775294567.091,20.013,79.29,2.0
1775294568.092,21.014,79.29,0.0
1775294569.092,22.014,80.04,3.0
1775294570.092,23.014,80.04,0.0
1775294571.093,24.015,80.04,0.0
1775294572.093,25.015,80.04,2.0
1775294573.094,26.016,80.04,0.0
1775294574.094,27.016,80.04,1.0
1775294575.095,28.017,80.04,0.0
1775294576.095,29.017,80.04,2.0
1775294577.095,30.017,80.04,0.0
1775294578.096,31.018,80.04,0.0
1775294579.096,32.018,80.04,2.0
1775294580.097,33.019,80.04,0.0
1775294581.097,34.019,80.04,2.0
1775294582.097,35.019,80.04,0.0
1775294583.097,36.019,80.04,0.0
1775294584.098,37.02,80.04,2.0
1775294585.098,38.02,80.04,0.0
1775294586.098,39.02,80.04,1.0
1775294587.099,40.021,80.04,0.0
1775294588.099,41.021,80.04,0.0
1775294589.1,42.022,80.04,2.0
1775294590.101,43.023,80.04,0.0
1775294591.103,44.025,80.04,2.0
1775294592.105,45.027,80.04,0.0
1775294593.106,46.028,80.04,1.0
1775294594.106,47.028,80.04,1.0
1775294595.107,48.029,80.04,0.0
1775294596.107,49.029,80.04,2.0
1775294597.108,50.03,80.04,0.0
1775294598.108,51.03,80.79,4.0
1775294599.109,52.031,80.79,0.0
1775294600.109,53.031,80.79,0.0
1775294601.11,54.032,80.79,2.0
1775294602.111,55.033,80.79,0.0
1775294603.111,56.033,80.79,1.0
1775294604.111,57.033,80.79,0.0
1775294605.112,58.034,80.79,0.0
1775294606.112,59.034,80.79,2.0
1775294607.113,60.035,80.79,0.0
1775294608.113,61.035,80.79,1.0
1775294609.114,62.036,80.79,1.0
1775294610.114,63.036,80.79,4.0
