Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,20,0,28000,22341.16459475006,2914.245433999895,29298.258419000376,11.95,0.3464578289182993,0.0,28000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
,Aggregated,20,0,28000,22341.16459475006,2914.245433999895,29298.258419000376,11.95,0.3464578289182993,0.0,28000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
