Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,19,0,15000,13658.957977473716,2808.935809999639,17286.806781999985,12.0,0.32775007140198414,0.0,15000,15000,16000,16000,17000,17000,17000,17000,17000,17000,17000
,Aggregated,19,0,15000,13658.957977473716,2808.935809999639,17286.806781999985,12.0,0.32775007140198414,0.0,15000,15000,16000,16000,17000,17000,17000,17000,17000,17000,17000
